1	432959	433559
1	436637	437237
1	437529	438129
1	438955	439555
1	440762	441362
1	441631	442231
1	443000	443600
1	443487	444087
1	445109	445709
1	446057	446657
1	448842	449442
1	449885	450485
1	452262	452862
1	453907	454507
1	455751	456351
1	461640	462240
1	462295	462895
1	463853	464453
1	522530	523130
1	522992	523592
1	525907	526507
1	527380	527980
1	528716	529316
1	529689	530289
1	530713	531313
1	531442	532042
1	531935	532535
1	533248	533848
1	535915	536515
1	536924	537524
1	537453	538053
1	537817	538417
1	538490	539090
1	539295	539895
1	540818	541418
1	541340	541940
1	545378	545978
1	546338	546938
1	548386	548986
1	548622	549222
1	549502	550102
1	549729	550329
1	549897	550497
1	550342	550942
1	551794	552394
1	552247	552847
1	552677	553277
1	553974	554574
1	556259	556859
1	558551	559151
1	581219	581819
1	582081	582681
1	583375	583975
1	583861	584461
1	584958	585558
1	586478	587078
1	586834	587434
1	587751	588351
1	589485	590085
1	590128	590728
1	591308	591908
1	594571	595171
1	594714	595314
1	595576	596176
1	597800	598400
1	598013	598613
1	599127	599727
1	601232	601832
1	602883	603483
1	603038	603638
1	604293	604893
1	605578	606178
1	605787	606387
1	606585	607185
1	608096	608696
1	608958	609558
1	610261	610861
1	611134	611734
1	612168	612768
1	613318	613918
1	614185	614785
1	615484	616084
1	616311	616911
1	617126	617726
1	618785	619385
1	621060	621660
1	621567	622167
1	623024	623624
1	623533	624133
1	626904	627504
1	628031	628631
1	628716	629316
1	633051	633651
1	634222	634822
1	634595	635195
1	635037	635637
1	635989	636589
1	637491	638091
1	638006	638606
1	640470	641070
1	646023	646623
1	647090	647690
1	647261	647861
1	648985	649585
1	649463	650063
1	651862	652462
1	652994	653594
1	653427	654027
1	654642	655242
1	656103	656703
1	657212	657812
1	658500	659100
1	661152	661752
1	663452	664052
1	664730	665330
1	671324	671924
1	675603	676203
1	676344	676944
1	677994	678594
1	679387	679987
1	682260	682860
1	686459	687059
1	687674	688274
1	689172	689772
1	694028	694628
1	694719	695319
1	695453	696053
1	713952	714552
1	714416	715016
1	715676	716276
1	719151	719751
1	741330	741930
1	749498	750098
1	753218	753818
1	757739	758339
1	761491	762091
1	762112	762712
1	762919	763519
1	770436	771036
1	774720	775320
1	786691	787291
1	792920	793520
1	805116	805716
1	807305	807905
1	808298	808898
1	811211	811811
1	812534	813134
1	813513	814113
1	814736	815336
1	816092	816692
1	843903	844503
1	844444	845044
1	859217	859817
1	860615	861215
1	869664	870264
1	875557	876157
1	877068	877668
1	877603	878203
1	894795	895395
1	895769	896369
1	912872	913472
1	932020	932620
1	933649	934249
1	934503	935103
1	935376	935976
1	936838	937438
1	948548	949148
1	954874	955474
1	963922	964522
1	968222	968822
1	968571	969171
1	969091	969691
1	976182	976782
1	984351	984951
1	994620	995220
1	997317	997917
1	1003569	1004169
1	1003907	1004507
1	1004214	1004814
1	1004983	1005583
1	1011771	1012371
1	1012700	1013300
1	1013094	1013694
1	1015765	1016365
1	1023274	1023874
1	1026951	1027551
1	1050822	1051422
1	1051467	1052067
1	1052058	1052658
1	1058932	1059532
1	1072181	1072781
1	1074967	1075567
1	1076417	1077017
1	1092578	1093178
1	1101733	1102333
1	1115850	1116450
1	1121856	1122456
1	1137427	1138027
1	1137675	1138275
1	1142719	1143319
1	1147839	1148439
1	1167324	1167924
1	1168361	1168961
1	1175825	1176425
1	1208866	1209466
1	1224180	1224780
1	1228976	1229576
1	1242814	1243414
1	1243363	1243963
1	1243476	1244076
1	1250736	1251336
1	1257656	1258256
1	1259249	1259849
1	1273128	1273728
1	1276080	1276680
1	1284460	1285060
1	1285679	1286279
1	1291014	1291614
1	1300413	1301013
1	1301414	1302014
1	1302510	1303110
1	1303122	1303722
1	1304680	1305280
1	1306191	1306791
1	1307243	1307843
1	1309216	1309816
1	1310112	1310712
1	1310855	1311455
1	1312230	1312830
1	1312764	1313364
1	1314589	1315189
1	1314861	1315461
1	1315440	1316040
1	1315885	1316485
1	1316763	1317363
1	1318379	1318979
1	1318573	1319173
1	1334464	1335064
1	1334803	1335403
1	1341642	1342242
1	1355498	1356098
1	1362404	1363004
1	1363009	1363609
1	1370903	1371503
1	1374694	1375294
1	1389489	1390089
1	1406983	1407583
1	1415110	1415710
1	1429622	1430222
1	1440227	1440827
1	1447089	1447689
1	1447331	1447931
1	1453562	1454162
1	1469999	1470599
1	1475255	1475855
1	1475646	1476246
1	1508359	1508959
1	1509762	1510362
1	1535115	1535715
1	1541351	1541951
1	1550638	1551238
1	1551125	1551725
1	1551322	1551922
1	1560302	1560902
1	1561881	1562481
1	1562789	1563389
1	1563653	1564253
1	1564884	1565484
1	1565210	1565810
1	1565701	1566301
1	1567800	1568400
1	1568858	1569458
1	1569273	1569873
1	1569517	1570117
1	1570264	1570864
1	1571377	1571977
1	1573430	1574030
1	1575103	1575703
1	1576340	1576940
1	1581226	1581826
1	1589083	1589683
1	1589611	1590211
1	1590218	1590818
1	1591340	1591940
1	1591611	1592211
1	1593819	1594419
1	1594821	1595421
1	1595271	1595871
1	1597175	1597775
1	1598222	1598822
1	1606159	1606759
1	1607458	1608058
1	1623450	1624050
1	1624075	1624675
1	1629525	1630125
1	1632856	1633456
1	1636837	1637437
1	1643097	1643697
1	1643315	1643915
1	1644058	1644658
1	1645022	1645622
1	1645402	1646002
1	1647887	1648487
1	1654636	1655236
1	1655495	1656095
1	1655619	1656219
1	1656296	1656896
1	1659065	1659665
1	1676092	1676692
1	1677013	1677613
1	1677455	1678055
1	1681221	1681821
1	1681627	1682227
1	1683192	1683792
1	1690339	1690939
1	1709619	1710219
1	1713741	1714341
1	1720672	1721272
1	1722565	1723165
1	1736567	1737167
1	1749589	1750189
1	1776854	1777454
1	1783515	1784115
1	1786623	1787223
1	1790620	1791220
1	1821040	1821640
1	1821664	1822264
1	1821875	1822475
1	1837697	1838297
1	1840309	1840909
1	1850407	1851007
1	1855350	1855950
1	1860397	1860997
1	1866374	1866974
1	1891274	1891874
1	1912851	1913451
1	1920090	1920690
1	1933776	1934376
1	1950535	1951135
1	1976052	1976652
1	1981670	1982270
1	2002059	2002659
1	2003911	2004511
1	2006434	2007034
1	2013066	2013666
1	2017914	2018514
1	2026990	2027590
1	2053600	2054200
1	2054948	2055548
1	2055402	2056002
1	2064658	2065258
1	2064982	2065582
1	2080948	2081548
1	2081083	2081683
1	2081980	2082580
1	2086610	2087210
1	2100767	2101367
1	2106623	2107223
1	2125673	2126273
1	2126151	2126751
1	2136277	2136877
1	2142440	2143040
1	2145104	2145704
1	2158869	2159469
1	2159255	2159855
1	2186095	2186695
1	2193151	2193751
1	2212096	2212696
1	2212797	2213397
1	2222003	2222603
1	2231769	2232369
1	2232164	2232764
1	2240950	2241550
1	2246183	2246783
1	2256336	2256936
1	2263122	2263722
1	2274197	2274797
1	2295631	2296231
1	2296366	2296966
1	2313091	2313691
1	2322941	2323541
1	2332520	2333120
1	2343880	2344480
1	2361430	2362030
1	2362476	2363076
1	2367388	2367988
1	2369044	2369644
1	2370443	2371043
1	2370779	2371379
1	2372288	2372888
1	2374751	2375351
1	2379081	2379681
1	2381836	2382436
1	2390816	2391416
1	2393384	2393984
1	2415088	2415688
1	2432081	2432681
1	2441342	2441942
1	2444082	2444682
1	2445740	2446340
1	2447370	2447970
1	2450607	2451207
1	2456238	2456838
1	2456816	2457416
1	2457590	2458190
1	2458845	2459445
1	2460827	2461427
1	2477551	2478151
1	2478079	2478679
1	2508847	2509447
1	2509642	2510242
1	2516582	2517182
1	2517601	2518201
1	2517713	2518313
1	2518800	2519400
1	2523587	2524187
1	2542614	2543214
1	2548620	2549220
1	2566010	2566610
1	2572425	2573025
1	2574513	2575113
1	2580344	2580944
1	2581949	2582549
1	2582270	2582870
1	2583076	2583676
1	2583924	2584524
1	2587637	2588237
1	2590795	2591395
1	2591631	2592231
1	2593989	2594589
1	2595529	2596129
1	2597094	2597694
1	2598291	2598891
1	2598927	2599527
1	2600155	2600755
1	2605326	2605926
1	2606515	2607115
1	2607942	2608542
1	2608973	2609573
1	2612135	2612735
1	2615853	2616453
1	2616497	2617097
1	2617714	2618314
1	2686784	2687384
1	2693319	2693919
1	2714798	2715398
1	2726610	2727210
1	2735838	2736438
1	2736888	2737488
1	2737018	2737618
1	2741336	2741936
1	2747408	2748008
1	2748404	2749004
1	2748951	2749551
1	2754731	2755331
1	2757082	2757682
1	2763751	2764351
1	2765239	2765839
1	2774823	2775423
1	2775716	2776316
1	2776328	2776928
1	2789123	2789723
1	2799227	2799827
1	2806111	2806711
1	2821407	2822007
1	2822470	2823070
1	2824454	2825054
1	2826439	2827039
1	2828059	2828659
1	2837778	2838378
1	2843167	2843767
1	2866126	2866726
1	2876414	2877014
1	2891103	2891703
1	2893159	2893759
1	2893698	2894298
1	2905677	2906277
1	2906800	2907400
1	2911516	2912116
1	2914106	2914706
1	2917644	2918244
1	2941196	2941796
1	2967837	2968437
1	2968155	2968755
1	2985760	2986360
1	2986610	2987210
1	3003585	3004185
1	3004898	3005498
1	3008608	3009208
1	3027576	3028176
1	3030610	3031210
1	3063305	3063905
1	3065376	3065976
1	3067062	3067662
1	3069568	3070168
1	3071822	3072422
1	3073206	3073806
1	3074705	3075305
1	3078638	3079238
1	3081868	3082468
1	3084364	3084964
1	3097474	3098074
1	3111040	3111640
1	3127988	3128588
1	3190016	3190616
1	3199399	3199999
1	3203913	3204513
1	3216350	3216950
1	3228535	3229135
1	3231243	3231843
1	3232434	3233034
1	3237754	3238354
1	3244945	3245545
1	3267984	3268584
1	3295842	3296442
1	3295973	3296573
1	3301085	3301685
1	3310031	3310631
1	3324934	3325534
1	3325151	3325751
1	3326220	3326820
1	3328856	3329456
1	3334401	3335001
1	3335089	3335689
1	3344480	3345080
1	3371044	3371644
1	3387095	3387695
1	3391384	3391984
1	3393371	3393971
1	3420489	3421089
1	3421454	3422054
1	3425216	3425816
1	3426076	3426676
1	3426814	3427414
1	3434757	3435357
1	3435925	3436525
1	3447539	3448139
1	3492924	3493524
1	3493170	3493770
1	3496323	3496923
1	3496909	3497509
1	3504449	3505049
1	3507883	3508483
1	3509856	3510456
1	3512957	3513557
1	3513185	3513785
1	3514969	3515569
1	3527777	3528377
1	3541279	3541879
1	3541424	3542024
1	3556739	3557339
1	3560247	3560847
1	3561830	3562430
1	3566023	3566623
1	3566298	3566898
1	3567256	3567856
1	3568611	3569211
1	3578046	3578646
1	3591248	3591848
1	3592584	3593184
1	3594056	3594656
1	3610327	3610927
1	3641984	3642584
1	3642521	3643121
1	3663554	3664154
1	3688877	3689477
1	3712216	3712816
1	3729949	3730549
1	3738595	3739195
1	3741234	3741834
1	3772795	3773395
1	3773240	3773840
1	3784840	3785440
1	3790954	3791554
1	3794683	3795283
1	3796768	3797368
1	3797213	3797813
1	3808476	3809076
1	3816616	3817216
1	3816802	3817402
1	3836637	3837237
1	4002794	4003394
1	4010893	4011493
1	4020409	4021009
1	4022352	4022952
1	4023270	4023870
1	4038855	4039455
1	4045857	4046457
1	4076617	4077217
1	4087518	4088118
1	4103672	4104272
1	4109886	4110486
1	4121119	4121719
1	4122163	4122763
1	4124394	4124994
1	4124968	4125568
1	4125813	4126413
1	4126153	4126753
1	4127112	4127712
1	4132265	4132865
1	4132844	4133444
1	4134770	4135370
1	4137341	4137941
1	4138466	4139066
1	4180317	4180917
1	4181694	4182294
1	4181835	4182435
1	4182220	4182820
1	4184540	4185140
1	4185740	4186340
1	4188277	4188877
1	4189238	4189838
1	4189416	4190016
1	4192342	4192942
1	4193914	4194514
1	4197549	4198149
1	4198825	4199425
1	4200497	4201097
1	4202886	4203486
1	4203919	4204519
1	4204899	4205499
1	4207332	4207932
1	4208421	4209021
1	4208655	4209255
1	4215390	4215990
1	4216365	4216965
1	4217371	4217971
1	4218372	4218972
1	4218790	4219390
1	4222453	4223053
1	4244507	4245107
1	4273853	4274453
1	4281880	4282480
1	4285984	4286584
1	4300729	4301329
1	4304187	4304787
1	4333957	4334557
1	4344889	4345489
1	4356003	4356603
1	4385733	4386333
1	4387005	4387605
1	4391681	4392281
1	4420866	4421466
1	4424716	4425316
1	4432716	4433316
1	4451076	4451676
1	4456804	4457404
1	4458340	4458940
1	4460286	4460886
1	4474743	4475343
1	4511642	4512242
1	4517578	4518178
1	4523510	4524110
1	4530988	4531588
1	4531098	4531698
1	4556520	4557120
1	4568488	4569088
1	4574889	4575489
1	4582677	4583277
1	4616521	4617121
1	4621117	4621717
1	4633734	4634334
1	4643570	4644170
1	4678263	4678863
1	4678518	4679118
1	4692789	4693389
1	4712572	4713172
1	4726381	4726981
1	4751920	4752520
1	4771998	4772598
1	4788499	4789099
1	4796338	4796938
1	4843120	4843720
1	4872698	4873298
1	4894883	4895483
1	4915149	4915749
1	4945392	4945992
1	4953038	4953638
1	4955677	4956277
1	4975922	4976522
1	4980220	4980820
1	4983255	4983855
1	4984835	4985435
1	4985887	4986487
1	4987182	4987782
1	4988208	4988808
1	4989949	4990549
1	4991645	4992245
1	4992592	4993192
1	4993282	4993882
1	4994028	4994628
1	4994541	4995141
1	4995251	4995851
1	4997540	4998140
1	4998011	4998611
1	5003307	5003907
1	5029127	5029727
1	5068378	5068978
1	5083647	5084247
1	5084578	5085178
1	5088929	5089529
1	5135437	5136037
1	5148642	5149242
1	5176941	5177541
1	5178395	5178995
1	5190404	5191004
1	5196801	5197401
1	5220391	5220991
1	5221866	5222466
1	5222635	5223235
1	5222826	5223426
1	5224440	5225040
1	5226076	5226676
1	5228054	5228654
1	5228503	5229103
1	5230391	5230991
1	5231992	5232592
1	5232138	5232738
1	5233450	5234050
1	5234263	5234863
1	5235440	5236040
1	5239327	5239927
1	5241846	5242446
1	5246706	5247306
1	5247044	5247644
1	5248931	5249531
1	5249851	5250451
1	5254068	5254668
1	5255383	5255983
1	5257120	5257720
1	5258403	5259003
1	5274385	5274985
1	5285107	5285707
1	5287263	5287863
1	5306151	5306751
1	5321339	5321939
1	5336618	5337218
1	5342512	5343112
1	5349620	5350220
1	5350706	5351306
1	5367807	5368407
1	5373842	5374442
1	5374978	5375578
1	5435449	5436049
1	5446660	5447260
1	5450638	5451238
1	5451775	5452375
1	5473932	5474532
1	5487198	5487798
1	5488514	5489114
1	5496433	5497033
1	5511552	5512152
1	5516682	5517282
1	5518229	5518829
1	5560450	5561050
1	5569719	5570319
1	5584615	5585215
1	5585820	5586420
1	5606997	5607597
1	5643801	5644401
1	5653054	5653654
1	5661510	5662110
1	5663394	5663994
1	5715883	5716483
1	5721591	5722191
1	5723431	5724031
1	5724956	5725556
1	5726252	5726852
1	5727694	5728294
1	5729579	5730179
1	5733185	5733785
1	5734431	5735031
1	5736669	5737269
1	5737778	5738378
1	5738819	5739419
1	5739035	5739635
1	5751916	5752516
1	5754677	5755277
1	5761528	5762128
1	5762413	5763013
1	5770381	5770981
1	5771955	5772555
1	5782077	5782677
1	5804100	5804700
1	5807574	5808174
1	5832985	5833585
1	5836776	5837376
1	5855549	5856149
1	5871179	5871779
1	5881004	5881604
1	5885760	5886360
1	5892208	5892808
1	5928613	5929213
1	5941964	5942564
1	5944281	5944881
1	5944382	5944982
1	5945433	5946033
1	5947390	5947990
1	5948006	5948606
1	5949540	5950140
1	5982641	5983241
1	5994372	5994972
1	5997904	5998504
1	6012479	6013079
1	6024635	6025235
1	6037614	6038214
1	6051770	6052370
1	6052212	6052812
1	6064940	6065540
1	6065781	6066381
1	6066200	6066800
1	6072105	6072705
1	6085847	6086447
1	6086189	6086789
1	6086891	6087491
1	6087993	6088593
1	6101079	6101679
1	6102465	6103065
1	6118623	6119223
1	6125305	6125905
1	6128393	6128993
1	6131433	6132033
1	6132977	6133577
1	6137460	6138060
1	6138987	6139587
1	6148695	6149295
1	6150390	6150990
1	6155436	6156036
1	6166875	6167475
1	6167646	6168246
1	6187587	6188187
1	6208698	6209298
1	6214751	6215351
1	6239378	6239978
1	6240104	6240704
1	6262645	6263245
1	6268883	6269483
1	6269122	6269722
1	6295633	6296233
1	6302153	6302753
1	6304970	6305570
1	6305773	6306373
1	6309367	6309967
1	6320381	6320981
1	6320811	6321411
1	6356228	6356828
1	6359247	6359847
1	6365037	6365637
1	6365792	6366392
1	6383570	6384170
1	6414519	6415119
1	6420329	6420929
1	6428479	6429079
1	6430402	6431002
1	6433455	6434055
1	6453071	6453671
1	6453466	6454066
1	6464548	6465148
1	6479051	6479651
1	6500481	6501081
1	6505631	6506231
1	6508564	6509164
1	6515017	6515617
1	6555205	6555805
1	6557191	6557791
1	6576513	6577113
1	6576740	6577340
1	6590006	6590606
1	6592801	6593401
1	6595921	6596521
1	6597972	6598572
1	6659128	6659728
1	6662120	6662720
1	6662623	6663223
1	6673741	6674341
1	6674509	6675109
1	6674867	6675467
1	6684999	6685599
1	6701200	6701800
1	6722352	6722952
1	6736238	6736838
1	6755432	6756032
1	6758717	6759317
1	6761218	6761818
1	6774880	6775480
1	6775079	6775679
1	6788802	6789402
1	6799029	6799629
1	6802411	6803011
1	6836984	6837584
1	6844100	6844700
1	6845297	6845897
1	6865420	6866020
1	6867242	6867842
1	6894179	6894779
1	6901644	6902244
1	6906911	6907511
1	6909548	6910148
1	6911644	6912244
1	6931909	6932509
1	6940072	6940672
1	6943898	6944498
1	6947825	6948425
1	6952714	6953314
1	6989181	6989781
1	6997077	6997677
1	6998143	6998743
1	7015594	7016194
1	7021252	7021852
1	7022397	7022997
1	7022854	7023454
1	7042494	7043094
1	7043792	7044392
1	7050435	7051035
1	7069495	7070095
1	7077646	7078246
1	7080965	7081565
1	7083670	7084270
1	7121277	7121877
1	7123969	7124569
1	7149142	7149742
1	7158876	7159476
1	7163345	7163945
1	7175490	7176090
1	7198956	7199556
1	7209824	7210424
1	7217746	7218346
1	7242244	7242844
1	7250398	7250998
1	7259246	7259846
1	7263555	7264155
1	7264700	7265300
1	7289420	7290020
1	7302557	7303157
1	7304945	7305545
1	7330090	7330690
1	7336195	7336795
1	7344022	7344622
1	7370626	7371226
1	7382879	7383479
1	7389861	7390461
1	7393305	7393905
1	7397557	7398157
1	7400483	7401083
1	7428295	7428895
1	7430055	7430655
1	7444850	7445450
1	7445579	7446179
1	7452481	7453081
1	7458011	7458611
1	7466151	7466751
1	7468562	7469162
1	7469437	7470037
1	7470006	7470606
1	7470912	7471512
1	7471387	7471987
1	7475260	7475860
1	7478408	7479008
1	7478528	7479128
1	7478847	7479447
1	7497918	7498518
1	7499153	7499753
1	7507077	7507677
1	7516966	7517566
1	7538254	7538854
1	7552853	7553453
1	7556334	7556934
1	7567994	7568594
1	7602588	7603188
1	7608559	7609159
1	7613095	7613695
1	7636964	7637564
1	7644292	7644892
1	7645795	7646395
1	7653704	7654304
1	7656226	7656826
1	7661670	7662270
1	7695329	7695929
1	7697208	7697808
1	7698981	7699581
1	7727400	7728000
1	7764074	7764674
1	7764647	7765247
1	7764986	7765586
1	7790558	7791158
1	7792720	7793320
1	7831101	7831701
1	7843768	7844368
1	7844214	7844814
1	7866642	7867242
1	7889903	7890503
1	7914096	7914696
1	7915552	7916152
1	7924727	7925327
1	7945629	7946229
1	7962954	7963554
1	7973843	7974443
1	8002170	8002770
1	8005960	8006560
1	8013639	8014239
1	8013973	8014573
1	8021452	8022052
1	8042171	8042771
1	8054792	8055392
1	8067093	8067693
1	8067347	8067947
1	8085719	8086319
1	8085953	8086553
1	8104860	8105460
1	8148933	8149533
1	8160992	8161592
1	8181721	8182321
1	8189221	8189821
1	8193003	8193603
1	8212468	8213068
1	8214613	8215213
1	8216520	8217120
1	8248167	8248767
1	8250765	8251365
1	8257418	8258018
1	8277116	8277716
1	8288665	8289265
1	8293532	8294132
1	8303026	8303626
1	8332443	8333043
1	8358803	8359403
1	8361281	8361881
1	8376696	8377296
1	8380427	8381027
1	8381890	8382490
1	8391287	8391887
1	8410522	8411122
1	8445696	8446296
1	8460823	8461423
1	8487904	8488504
1	8498817	8499417
1	8505386	8505986
1	8517653	8518253
1	8523284	8523884
1	8539117	8539717
1	8544278	8544878
1	8561075	8561675
1	8561807	8562407
1	8582751	8583351
1	8585693	8586293
1	8589142	8589742
1	8591025	8591625
1	8605847	8606447
1	8612861	8613461
1	8635271	8635871
1	8664267	8664867
1	8681214	8681814
1	8682203	8682803
1	8683222	8683822
1	8689718	8690318
1	8696042	8696642
1	8698697	8699297
1	8728805	8729405
1	8757308	8757908
1	8763009	8763609
1	8772648	8773248
1	8818285	8818885
1	8831522	8832122
1	8834635	8835235
1	8842444	8843044
1	8848933	8849533
1	8877451	8878051
1	8884872	8885472
1	8903702	8904302
1	8908907	8909507
1	8919399	8919999
1	8934209	8934809
1	8938984	8939584
1	8952702	8953302
1	8960942	8961542
1	8966827	8967427
1	8987836	8988436
1	9007638	9008238
1	9008918	9009518
1	9015009	9015609
1	9029960	9030560
1	9033519	9034119
1	9065088	9065688
1	9086867	9087467
1	9091595	9092195
1	9113057	9113657
1	9120053	9120653
1	9120357	9120957
1	9123276	9123876
1	9131713	9132313
1	9133634	9134234
1	9135683	9136283
1	9136796	9137396
1	9137461	9138061
1	9141095	9141695
1	9176112	9176712
1	9183239	9183839
1	9189112	9189712
1	9202453	9203053
1	9261460	9262060
1	9294592	9295192
1	9303572	9304172
1	9310244	9310844
1	9326668	9327268
1	9342117	9342717
1	9352815	9353415
1	9368941	9369541
1	9378000	9378600
1	9382867	9383467
1	9384805	9385405
1	9409110	9409710
1	9416857	9417457
1	9471256	9471856
1	9472788	9473388
1	9487880	9488480
1	9488639	9489239
1	9501851	9502451
1	9505800	9506400
1	9512158	9512758
1	9513223	9513823
1	9529949	9530549
1	9532996	9533596
1	9537427	9538027
1	9550939	9551539
1	9562588	9563188
1	9571613	9572213
1	9583256	9583856
1	9598858	9599458
1	9601484	9602084
1	9609553	9610153
1	9624560	9625160
1	9648621	9649221
1	9683594	9684194
1	9686425	9687025
1	9689523	9690123
1	9702308	9702908
1	9703439	9704039
1	9711547	9712147
1	9711895	9712495
1	9736486	9737086
1	9749022	9749622
1	9749444	9750044
1	9762243	9762843
1	9764693	9765293
1	9775432	9776032
1	9776656	9777256
1	9778814	9779414
1	9785060	9785660
1	9790805	9791405
1	9805450	9806050
1	9806566	9807166
1	9810492	9811092
1	9828441	9829041
1	9843608	9844208
1	9850701	9851301
1	9857786	9858386
1	9870072	9870672
1	9883520	9884120
1	9883656	9884256
1	9927501	9928101
1	9952060	9952660
1	9952434	9953034
1	9969971	9970571
1	9992135	9992735
1	9992902	9993502
1	10010420	10011020
1	10056909	10057509
1	10057263	10057863
1	10058102	10058702
1	10061704	10062304
1	10066453	10067053
1	10069208	10069808
1	10071988	10072588
1	10075085	10075685
1	10088314	10088914
1	10091859	10092459
1	10092656	10093256
1	10115648	10116248
1	10116615	10117215
1	10118577	10119177
1	10118739	10119339
1	10125944	10126544
1	10142349	10142949
1	10148335	10148935
1	10153527	10154127
1	10156701	10157301
1	10157776	10158376
1	10161345	10161945
1	10163386	10163986
1	10167785	10168385
1	10169094	10169694
1	10173633	10174233
1	10180112	10180712
1	10185899	10186499
1	10191572	10192172
1	10192982	10193582
1	10208500	10209100
1	10211855	10212455
1	10223536	10224136
1	10227247	10227847
1	10234274	10234874
1	10235471	10236071
1	10237651	10238251
1	10241618	10242218
1	10247684	10248284
1	10270390	10270990
1	10270562	10271162
1	10275059	10275659
1	10280196	10280796
1	10283985	10284585
1	10286700	10287300
1	10304521	10305121
1	10314504	10315104
1	10316475	10317075
1	10350210	10350810
1	10353137	10353737
1	10386014	10386614
1	10397870	10398470
1	10416542	10417142
1	10432602	10433202
1	10437328	10437928
1	10458491	10459091
1	10458942	10459542
1	10474210	10474810
1	10474805	10475405
1	10475420	10476020
1	10475739	10476339
1	10488084	10488684
1	10490250	10490850
1	10490360	10490960
1	10512131	10512731
1	10514187	10514787
1	10531609	10532209
1	10532376	10532976
1	10534866	10535466
1	10561142	10561742
1	10594137	10594737
1	10595850	10596450
1	10597084	10597684
1	10597219	10597819
1	10606402	10607002
1	10613698	10614298
1	10613940	10614540
1	10637274	10637874
1	10641434	10642034
1	10669990	10670590
1	10674677	10675277
1	10698821	10699421
1	10701880	10702480
1	10704061	10704661
1	10704810	10705410
1	10709808	10710408
1	10711037	10711637
1	10717400	10718000
1	10727766	10728366
1	10732112	10732712
1	10754536	10755136
1	10768942	10769542
1	10775399	10775999
1	10786821	10787421
1	10788886	10789486
1	10792143	10792743
1	10795738	10796338
1	10808057	10808657
1	10810555	10811155
1	10811383	10811983
1	10816083	10816683
1	10853822	10854422
1	10856149	10856749
1	10877894	10878494
1	10884513	10885113
1	10902923	10903523
1	10926926	10927526
1	10948600	10949200
1	10952671	10953271
1	10961023	10961623
1	10992547	10993147
1	11020715	11021315
1	11056983	11057583
1	11072338	11072938
1	11072771	11073371
1	11081551	11082151
1	11082713	11083313
1	11083274	11083874
1	11083651	11084251
1	11084083	11084683
1	11086240	11086840
1	11088541	11089141
1	11089788	11090388
1	11090213	11090813
1	11091243	11091843
1	11091705	11092305
1	11092442	11093042
1	11092946	11093546
1	11093810	11094410
1	11096813	11097413
1	11097570	11098170
1	11120180	11120780
1	11156477	11157077
1	11201386	11201986
1	11213703	11214303
1	11215875	11216475
1	11222229	11222829
1	11224053	11224653
1	11228071	11228671
1	11229067	11229667
1	11230760	11231360
1	11235659	11236259
1	11244342	11244942
1	11277588	11278188
1	11281705	11282305
1	11309883	11310483
1	11322312	11322912
1	11332392	11332992
1	11332953	11333553
1	11340805	11341405
1	11365603	11366203
1	11397719	11398319
1	11407513	11408113
1	11433487	11434087
1	11433656	11434256
1	11440957	11441557
1	11486790	11487390
