^DATABASE = Pattern Gene Database (PaGenBase)
!Database_institute = Bioinformatics-Aided Drug Discovery Group at XMU China
!Database_web_link = http://bioinf.xmu.edu.cn/PaGenBase/index.jsp
!Data_processed_by Jian-Bo Pan; email = panjianbo87@gmail.com
!Specific Genes for Homo sapiens/tissue
!Version: PaGenBase 1.0
!Dataset(PMID):GDS3113|Array_count(19014478); BIOGPS_U133AGNF1HA|Array_count(15075390); GDS1096|Array_count(15950434); GDS181_TISSUE|Array_count(11904358); GSE30611|NGS(23258890); RNASEQ|NGS(22345621).
Gene Symbol	Dataset	DPM/PubMed ID	Sample	SPM
MIR193B	RNASEQ|NGS	1.0	lung	1.0
ROS1	GDS181_TISSUE|Array_count	1.0	lung	1.0
CTAG2	RNASEQ|NGS	1.0	lung	1.0
GP9	RNASEQ|NGS	1.0	lung	1.0
FOSL1	GDS1096|Array_count	1.0	lung	1.0
SSX2	RNASEQ|NGS	1.0	lung	1.0
BPIFA1	GSE30611|NGS	1.0	lung	1.0
MRGPRX4	GSE30611|NGS	1.0	lung	1.0
IL1B	GDS1096|Array_count	1.0	lung	1.0
LPO	RNASEQ|NGS	1.0	lung	1.0
ADH7	GSE30611|NGS	1.0	lung	1.0
RASA2	GDS181_TISSUE|Array_count	1.0	lung	1.0
ICAM4	GSE30611|NGS	1.0	lung	1.0
SERPINB4	RNASEQ|NGS	1.0	lung	1.0
BPIFB1	RNASEQ|NGS	0.9998	lung	1.0
PPP1R8	GSE30611|NGS	1.0	lung	1.0
TREM2	GDS1096|Array_count	1.0	lung	1.0
SPRR1B	RNASEQ|NGS	1.0	lung	1.0
MS4A2	GDS1096|Array_count	1.0	lung	1.0
FAF2	GDS1096|Array_count	1.0	lung	1.0
NR1I2	GDS181_TISSUE|Array_count	1.0	lung	1.0
CCL23	GDS181_TISSUE|Array_count	1.0	lung	1.0
DYRK1A	GDS181_TISSUE|Array_count	1.0	lung	1.0
WFDC5	RNASEQ|NGS	1.0	lung	1.0
TNFAIP8L2-SCNM1	GSE30611|NGS	1.0	lung	1.0
GKN2	GSE30611|NGS	1.0	lung	1.0
AGTR2	GDS181_TISSUE|Array_count	1.0	lung	1.0
PLA2G15	GDS181_TISSUE|Array_count	1.0	lung	1.0
HOXB-AS3	GSE30611|NGS	0.9989	lung	0.9999
SCGB1A1	GSE30611|NGS	0.9986	lung	0.9999
GJA1	GDS181_TISSUE|Array_count	0.9994	lung	0.9999
PTPN2	GDS181_TISSUE|Array_count	0.9994	lung	0.9999
SFTPA2	BIOGPS_U133AGNF1HA|Array_count	0.9995	lung	0.9999
AGER	RNASEQ|NGS	0.9961	lung	0.9999
CYP1A1	BIOGPS_U133AGNF1HA|Array_count	0.9971	lung	0.9998
BPIFB1	GSE30611|NGS	0.997	lung	0.9998
SLC6A14	RNASEQ|NGS	0.9966	lung	0.9998
SFTPD	RNASEQ|NGS	0.9956	lung	0.9998
SFTPD	BIOGPS_U133AGNF1HA|Array_count	0.9974	lung	0.9998
CLDN18	GDS181_TISSUE|Array_count	0.999	lung	0.9997
CTSE	RNASEQ|NGS	0.9962	lung	0.9997
NKX2-1	RNASEQ|NGS	0.9977	lung	0.9997
PRB4	RNASEQ|NGS	0.9954	lung	0.9997
SFTA3	RNASEQ|NGS	0.9978	lung	0.9997
SFTPD	GDS3113|Array_count	0.9974	lung	0.9997
AGER	GDS3113|Array_count	0.9977	lung	0.9997
KRT4	RNASEQ|NGS	0.9963	lung	0.9996
C6orf58	RNASEQ|NGS	0.9971	lung	0.9996
GPSM1	GSE30611|NGS	0.9964	lung	0.9996
PRR4	RNASEQ|NGS	0.9928	lung	0.9996
SCGB3A1	RNASEQ|NGS	0.996	lung	0.9996
CLDN18	GSE30611|NGS	0.9971	lung	0.9995
SFTA2	GDS3113|Array_count	0.9949	lung	0.9995
AGTR2	RNASEQ|NGS	0.9967	lung	0.9994
AGER	BIOGPS_U133AGNF1HA|Array_count	0.9949	lung	0.9994
PRB2	GSE30611|NGS	0.9961	lung	0.9994
MS4A15	GSE30611|NGS	0.9975	lung	0.9994
SFTA2	RNASEQ|NGS	0.9958	lung	0.9994
COL6A5	GSE30611|NGS	0.9975	lung	0.9994
PRG3	GSE30611|NGS	0.9971	lung	0.9992
LTK	GSE30611|NGS	0.9972	lung	0.9992
SEC14L3	GSE30611|NGS	0.9963	lung	0.9991
MSLN	RNASEQ|NGS	0.993	lung	0.9991
GPR4	GDS181_TISSUE|Array_count	0.9984	lung	0.9991
ROS1	GDS3113|Array_count	0.9955	lung	0.9988
SLC6A4	RNASEQ|NGS	0.9834	lung	0.9987
MSMB	RNASEQ|NGS	0.9944	lung	0.9986
PRB3	RNASEQ|NGS	0.9906	lung	0.9983
MIR199A2	GSE30611|NGS	0.9938	lung	0.9982
C6orf58	GSE30611|NGS	0.9908	lung	0.9982
SCEL	RNASEQ|NGS	0.9931	lung	0.9982
S100A12	GDS181_TISSUE|Array_count	0.9971	lung	0.9982
SERPINB4	GSE30611|NGS	0.9929	lung	0.9981
CEACAM6	GSE30611|NGS	0.9903	lung	0.9981
GKN2	GDS3113|Array_count	0.9973	lung	0.9981
SCGB3A1	GSE30611|NGS	0.9909	lung	0.9979
PIP	RNASEQ|NGS	0.9887	lung	0.9979
PGC	GDS181_TISSUE|Array_count	0.997	lung	0.9979
SFTA1P	RNASEQ|NGS	0.9858	lung	0.9976
DUOXA1	RNASEQ|NGS	0.9883	lung	0.9975
SERPINB3	GSE30611|NGS	0.9913	lung	0.9973
ELANE	RNASEQ|NGS	0.9899	lung	0.9972
AGER	GDS181_TISSUE|Array_count	0.9889	lung	0.9969
CLDN18	BIOGPS_U133AGNF1HA|Array_count	0.9868	lung	0.9968
IL8	GSE30611|NGS	0.9793	lung	0.9967
TPSB2	BIOGPS_U133AGNF1HA|Array_count	0.9906	lung	0.9967
RPL13AP17	GSE30611|NGS	0.9922	lung	0.9966
BPIFB2	GSE30611|NGS	0.9885	lung	0.9964
SFTPD	GSE30611|NGS	0.9809	lung	0.9963
SFTPA2	GDS1096|Array_count	0.9973	lung	0.9962
GSTA7P	GSE30611|NGS	0.9935	lung	0.9959
TPSAB1	BIOGPS_U133AGNF1HA|Array_count	0.9895	lung	0.9959
SNTN	RNASEQ|NGS	0.9871	lung	0.9958
PAX9	RNASEQ|NGS	0.985	lung	0.9957
CEACAM6	RNASEQ|NGS	0.9902	lung	0.9957
MMP10	GSE30611|NGS	0.9857	lung	0.9956
MMP13	GSE30611|NGS	0.985	lung	0.9956
CCL18	RNASEQ|NGS	0.9771	lung	0.9956
MPO	RNASEQ|NGS	0.978	lung	0.9954
LAMP3	RNASEQ|NGS	0.9802	lung	0.9953
ADH7	RNASEQ|NGS	0.9866	lung	0.9949
SERPINB3	RNASEQ|NGS	0.986	lung	0.9948
FCER1A	GDS181_TISSUE|Array_count	0.9961	lung	0.9948
CSF3	RNASEQ|NGS	0.9897	lung	0.9947
SLC34A2	RNASEQ|NGS	0.9882	lung	0.9947
CLEC6A	GSE30611|NGS	0.9819	lung	0.9942
MUC1	BIOGPS_U133AGNF1HA|Array_count	0.9887	lung	0.9939
ZNF319	GDS3113|Array_count	0.9938	lung	0.9938
ZNF365	GSE30611|NGS	0.9918	lung	0.9934
TMEM100	BIOGPS_U133AGNF1HA|Array_count	0.9908	lung	0.9933
NAPSA	GDS3113|Array_count	0.9769	lung	0.993
WNT3A	GSE30611|NGS	0.9818	lung	0.993
IL8	RNASEQ|NGS	0.968	lung	0.9927
SCEL	GSE30611|NGS	0.9914	lung	0.9926
DPCR1	RNASEQ|NGS	0.9722	lung	0.9923
SNORA50	GSE30611|NGS	0.9912	lung	0.9923
C1orf110	RNASEQ|NGS	0.971	lung	0.9921
DEFA4	RNASEQ|NGS	0.9772	lung	0.9915
HPSE	GDS3113|Array_count	0.9727	lung	0.9913
IFNG	RNASEQ|NGS	0.9766	lung	0.9913
ALPP	GSE30611|NGS	0.9825	lung	0.9909
HTR3E	GSE30611|NGS	0.982	lung	0.9908
LAMP3	BIOGPS_U133AGNF1HA|Array_count	0.9909	lung	0.9908
LAMP3	GDS3113|Array_count	0.9828	lung	0.9905
TBX4	RNASEQ|NGS	0.9631	lung	0.9905
SOCS3	GDS1096|Array_count	0.9957	lung	0.9905
SLC34A2	BIOGPS_U133AGNF1HA|Array_count	0.9745	lung	0.9904
SNORA77	GSE30611|NGS	0.9899	lung	0.9899
AKAP10	GDS181_TISSUE|Array_count	0.9945	lung	0.9897
CLC	GSE30611|NGS	0.9756	lung	0.9896
COL6A5	GDS3113|Array_count	0.9882	lung	0.9896
SFTA1P	GSE30611|NGS	0.9716	lung	0.9891
EDN1	BIOGPS_U133AGNF1HA|Array_count	0.9726	lung	0.9891
LAMP3	GDS181_TISSUE|Array_count	0.9914	lung	0.9888
LYZ	GSE30611|NGS	0.9621	lung	0.9887
LAMP3	GDS1096|Array_count	0.9897	lung	0.9886
SLC34A2	GSE30611|NGS	0.9892	lung	0.9883
VIPR1	BIOGPS_U133AGNF1HA|Array_count	0.975	lung	0.9883
GPRC5A	RNASEQ|NGS	0.9628	lung	0.988
TMEM190	RNASEQ|NGS	0.9646	lung	0.987
ALPP	RNASEQ|NGS	0.9507	lung	0.987
DEFB4B	GSE30611|NGS	0.9833	lung	0.9869
C1orf116	RNASEQ|NGS	0.9725	lung	0.9868
BMPR2	GDS181_TISSUE|Array_count	0.9912	lung	0.9865
DNTT	RNASEQ|NGS	0.9813	lung	0.9864
TMEM100	GDS3113|Array_count	0.9715	lung	0.9863
KRT6A	RNASEQ|NGS	0.9835	lung	0.9861
UGT2A1	GSE30611|NGS	0.983	lung	0.9859
CYP4B1	BIOGPS_U133AGNF1HA|Array_count	0.9897	lung	0.9852
MAGEA8	RNASEQ|NGS	0.9829	lung	0.985
HBB	GSE30611|NGS	0.9732	lung	0.985
TREM1	GSE30611|NGS	0.9578	lung	0.9846
FCN3	GSE30611|NGS	0.9717	lung	0.984
DEFB4A	GSE30611|NGS	0.9809	lung	0.9839
LRRN4	GSE30611|NGS	0.9665	lung	0.9837
CTSE	GDS3113|Array_count	0.988	lung	0.9833
ACP5	BIOGPS_U133AGNF1HA|Array_count	0.9857	lung	0.9831
ROS1	RNASEQ|NGS	0.9714	lung	0.9831
GGTLC1	BIOGPS_U133AGNF1HA|Array_count	0.9774	lung	0.9829
CCL20	RNASEQ|NGS	0.9728	lung	0.9812
PRH1	GSE30611|NGS	0.9859	lung	0.981
MARCO	BIOGPS_U133AGNF1HA|Array_count	0.9802	lung	0.9807
FLJ34690	GSE30611|NGS	0.9732	lung	0.9804
MUC7	RNASEQ|NGS	0.9771	lung	0.9803
GYPA	GSE30611|NGS	0.9718	lung	0.9796
SERPINB13	GSE30611|NGS	0.9801	lung	0.9789
TREML2P1	GSE30611|NGS	0.9855	lung	0.9787
HBM	GSE30611|NGS	0.9719	lung	0.9787
CXCL3	RNASEQ|NGS	0.9283	lung	0.9782
GPRC5A	BIOGPS_U133AGNF1HA|Array_count	0.9874	lung	0.9782
ALOX15	RNASEQ|NGS	0.9524	lung	0.9778
FAM74A4	RNASEQ|NGS	0.9692	lung	0.9773
FIGF	BIOGPS_U133AGNF1HA|Array_count	0.9506	lung	0.9772
FCGR2A	GDS181_TISSUE|Array_count	0.9877	lung	0.9769
GFI1B	GSE30611|NGS	0.9849	lung	0.9768
RP11-165H20.1	RNASEQ|NGS	0.9788	lung	0.9766
MAGEA5	RNASEQ|NGS	0.9788	lung	0.9766
RAB1A	GSE30611|NGS	0.9849	lung	0.9765
TAAR1	GDS3113|Array_count	0.989	lung	0.9765
ZBED2	RNASEQ|NGS	0.9502	lung	0.9759
BCL2A1	GDS181_TISSUE|Array_count	0.9892	lung	0.9758
HBD	GSE30611|NGS	0.9612	lung	0.9752
SULT2B1	RNASEQ|NGS	0.9713	lung	0.9748
SFTPD	GDS181_TISSUE|Array_count	0.9442	lung	0.9747
IL6	GDS1096|Array_count	0.9533	lung	0.9744
C1orf110	GSE30611|NGS	0.9507	lung	0.9734
HYAL2	BIOGPS_U133AGNF1HA|Array_count	0.9638	lung	0.9728
CCL20	GSE30611|NGS	0.9765	lung	0.9724
LAMC2	GDS181_TISSUE|Array_count	0.9912	lung	0.9719
HLA-DQB1	BIOGPS_U133AGNF1HA|Array_count	0.9853	lung	0.9714
CCL18	GDS3113|Array_count	0.9795	lung	0.9711
TMEM100	RNASEQ|NGS	0.9236	lung	0.971
FOXF1	RNASEQ|NGS	0.9494	lung	0.9703
CXCL17	GSE30611|NGS	0.956	lung	0.9701
SLC22A31	GSE30611|NGS	0.9431	lung	0.9699
GGTLC1	RNASEQ|NGS	0.976	lung	0.9696
ALOX15B	RNASEQ|NGS	0.9387	lung	0.9694
APOBEC3A	GSE30611|NGS	0.9423	lung	0.9683
MARCO	GDS3113|Array_count	0.9729	lung	0.9679
MMP10	RNASEQ|NGS	0.9655	lung	0.9673
C1QTNF2	RNASEQ|NGS	0.9389	lung	0.967
SLC5A9	GSE30611|NGS	0.9821	lung	0.9665
WISP2	BIOGPS_U133AGNF1HA|Array_count	0.952	lung	0.9665
CHRNA9	RNASEQ|NGS	0.9748	lung	0.9662
VIPR1	GDS181_TISSUE|Array_count	0.9818	lung	0.9661
GALNT5	GSE30611|NGS	0.9316	lung	0.9661
ALOX15	GSE30611|NGS	0.9532	lung	0.9655
S100A8	GSE30611|NGS	0.9328	lung	0.9651
PI3	RNASEQ|NGS	0.9544	lung	0.9647
GP9	GSE30611|NGS	0.9558	lung	0.9644
SERPINB13	RNASEQ|NGS	0.9739	lung	0.9637
UGT2A2	GSE30611|NGS	0.9814	lung	0.9634
COPB2	GSE30611|NGS	0.9812	lung	0.9628
ANKRD44	GSE30611|NGS	0.9463	lung	0.9627
CCL3L1	GDS3113|Array_count	0.9534	lung	0.9624
FAM216B	RNASEQ|NGS	0.9197	lung	0.9611
LRRN4	RNASEQ|NGS	0.9544	lung	0.9605
ZC3H7B	GDS181_TISSUE|Array_count	0.9843	lung	0.9605
TNIP3	RNASEQ|NGS	0.9138	lung	0.9603
SCEL	GDS181_TISSUE|Array_count	0.9817	lung	0.9603
SCGB1A1	BIOGPS_U133AGNF1HA|Array_count	0.994	lung	0.9601
ATP13A4	RNASEQ|NGS	0.9568	lung	0.9598
ADAMTS8	GSE30611|NGS	0.9273	lung	0.9598
CYP4B1	RNASEQ|NGS	0.9502	lung	0.9592
CSF2	GSE30611|NGS	0.9699	lung	0.9591
MS4A3	RNASEQ|NGS	0.9617	lung	0.959
ABCA13	RNASEQ|NGS	0.928	lung	0.9588
SLC6A4	GSE30611|NGS	0.8996	lung	0.9586
DMBT1	RNASEQ|NGS	0.9702	lung	0.9582
AHSP	GSE30611|NGS	0.9536	lung	0.9578
SLC34A2	GDS1096|Array_count	0.9804	lung	0.9577
CEACAM3	RNASEQ|NGS	0.9588	lung	0.9575
SFTPC	GDS181_TISSUE|Array_count	0.9666	lung	0.9573
SNORD31	RNASEQ|NGS	0.9718	lung	0.9569
KIR3DL1	RNASEQ|NGS	0.9718	lung	0.9569
MIR147B	GSE30611|NGS	0.9799	lung	0.9569
SLC39A8	RNASEQ|NGS	0.8824	lung	0.9567
RSPO4	GSE30611|NGS	0.9553	lung	0.9562
HBA1	RNASEQ|NGS	0.9048	lung	0.9561
PI3	GSE30611|NGS	0.9296	lung	0.9556
SCN7A	GDS181_TISSUE|Array_count	0.9823	lung	0.9547
GATA1	GSE30611|NGS	0.929	lung	0.9546
CHIA	GDS3113|Array_count	0.9786	lung	0.9544
NFE2	GSE30611|NGS	0.958	lung	0.9544
CCL2	GDS1096|Array_count	0.9647	lung	0.9537
MSLN	BIOGPS_U133AGNF1HA|Array_count	0.9152	lung	0.9528
NCF2	GDS181_TISSUE|Array_count	0.9833	lung	0.9524
HBB	RNASEQ|NGS	0.9171	lung	0.9523
CA4	BIOGPS_U133AGNF1HA|Array_count	0.9754	lung	0.9521
MIR34A	RNASEQ|NGS	0.9538	lung	0.952
BMP2	GDS181_TISSUE|Array_count	0.9887	lung	0.9519
HTR3C	GSE30611|NGS	0.967	lung	0.9514
CCDC42B	RNASEQ|NGS	0.9702	lung	0.9512
HBA2	GSE30611|NGS	0.9449	lung	0.9512
MUC5B	GSE30611|NGS	0.9327	lung	0.951
HBA1	GSE30611|NGS	0.9448	lung	0.9509
LOC646498	RNASEQ|NGS	0.9701	lung	0.9507
TLR2	GDS181_TISSUE|Array_count	0.977	lung	0.9504
SLC34A2	GDS3113|Array_count	0.9457	lung	0.9503
FCN3	GDS3113|Array_count	0.9765	lung	0.9498
MIR222	RNASEQ|NGS	0.9366	lung	0.9496
C19orf59	BIOGPS_U133AGNF1HA|Array_count	0.9858	lung	0.9493
SYTL3	GSE30611|NGS	0.9672	lung	0.949
ABCA3	GDS3113|Array_count	0.9326	lung	0.949
EMP2	BIOGPS_U133AGNF1HA|Array_count	0.9662	lung	0.949
MAP2	GDS181_TISSUE|Array_count	0.9879	lung	0.9487
KRT7	RNASEQ|NGS	0.9503	lung	0.9486
ABCA3	BIOGPS_U133AGNF1HA|Array_count	0.9646	lung	0.9485
