^DATABASE = Pattern Gene Database (PaGenBase)
!Database_institute = Bioinformatics-Aided Drug Discovery Group at XMU China
!Database_web_link = http://bioinf.xmu.edu.cn/PaGenBase/index.jsp
!Data_processed_by Jian-Bo Pan; email = panjianbo87@gmail.com
!Specific Genes for Homo sapiens/tissue
!Version: PaGenBase 1.0
!Dataset(PMID):GDS3113|Array_count(19014478); BIOGPS_U133AGNF1HA|Array_count(15075390); GDS1096|Array_count(15950434); GDS181_TISSUE|Array_count(11904358).
Gene Symbol	Dataset	DPM/PubMed ID	Sample	SPM
ANGPT2	GDS181_TISSUE|Array_count	0.993	thymus	0.9917
ADAMDEC1	GDS181_TISSUE|Array_count	0.9872	thymus	0.9893
XAF1	GDS181_TISSUE|Array_count	0.9924	thymus	0.9893
CXCL9	GDS181_TISSUE|Array_count	0.9944	thymus	0.9892
PLXDC1	GDS181_TISSUE|Array_count	0.9943	thymus	0.9888
IRF8	GDS181_TISSUE|Array_count	0.9891	thymus	0.9882
SPINK5	GDS181_TISSUE|Array_count	0.9941	thymus	0.9878
CD1C	BIOGPS_U133AGNF1HA|Array_count	0.9696	thymus	0.9872
TOX2	BIOGPS_U133AGNF1HA|Array_count	0.9673	thymus	0.9872
LEF1	GDS3113|Array_count	0.9857	thymus	0.9871
RAG2	GDS3113|Array_count	0.9915	thymus	0.9869
LEF1	GDS181_TISSUE|Array_count	0.9831	thymus	0.9861
KRT1	GDS181_TISSUE|Array_count	0.9763	thymus	0.9858
LCK	BIOGPS_U133AGNF1HA|Array_count	0.989	thymus	0.9855
PTPN22	GDS181_TISSUE|Array_count	0.9924	thymus	0.9837
TCF7	GDS181_TISSUE|Array_count	0.972	thymus	0.9833
CD8A	BIOGPS_U133AGNF1HA|Array_count	0.9887	thymus	0.9814
LNPEP	GDS181_TISSUE|Array_count	0.9927	thymus	0.9811
CCL13	GDS181_TISSUE|Array_count	0.9889	thymus	0.9811
CD1E	GDS181_TISSUE|Array_count	0.9926	thymus	0.981
STK17A	GDS181_TISSUE|Array_count	0.9889	thymus	0.9809
TCF7	BIOGPS_U133AGNF1HA|Array_count	0.9544	thymus	0.9798
PVRIG	BIOGPS_U133AGNF1HA|Array_count	0.9816	thymus	0.9798
UCP1	GDS3113|Array_count	0.9829	thymus	0.9793
SH3TC1	BIOGPS_U133AGNF1HA|Array_count	0.9726	thymus	0.9792
MZB1	GDS1096|Array_count	0.9937	thymus	0.979
UHRF1	GDS3113|Array_count	0.9601	thymus	0.9775
TRBC1	GDS1096|Array_count	0.9748	thymus	0.9767
PI3	GDS181_TISSUE|Array_count	0.9851	thymus	0.9757
TCF7	GDS3113|Array_count	0.9766	thymus	0.9754
CD2	GDS181_TISSUE|Array_count	0.9848	thymus	0.9747
CCL18	GDS181_TISSUE|Array_count	0.9822	thymus	0.9747
CTSL2	GDS181_TISSUE|Array_count	0.9915	thymus	0.9741
SPDYC	GDS3113|Array_count	0.9911	thymus	0.9739
GRAP2	GDS181_TISSUE|Array_count	0.9807	thymus	0.9729
CCR9	GDS1096|Array_count	0.9583	thymus	0.9725
CD1C	GDS3113|Array_count	0.9754	thymus	0.9723
ZAP70	GDS1096|Array_count	0.9929	thymus	0.9722
ST8SIA4	GDS181_TISSUE|Array_count	0.9912	thymus	0.9719
CD3G	BIOGPS_U133AGNF1HA|Array_count	0.964	thymus	0.9709
CD3D	GDS1096|Array_count	0.9746	thymus	0.9694
TRBC1	BIOGPS_U133AGNF1HA|Array_count	0.9885	thymus	0.9691
BCL11B	BIOGPS_U133AGNF1HA|Array_count	0.9421	thymus	0.9675
CD1A	GDS1096|Array_count	0.9881	thymus	0.9671
COLQ	GDS181_TISSUE|Array_count	0.9905	thymus	0.967
CCL25	GDS181_TISSUE|Array_count	0.9765	thymus	0.9662
SIT1	BIOGPS_U133AGNF1HA|Array_count	0.9355	thymus	0.9661
ABCA1	GDS181_TISSUE|Array_count	0.985	thymus	0.9658
SOX4	BIOGPS_U133AGNF1HA|Array_count	0.9819	thymus	0.9658
CD247	BIOGPS_U133AGNF1HA|Array_count	0.9698	thymus	0.962
NFATC3	BIOGPS_U133AGNF1HA|Array_count	0.9307	thymus	0.9618
KRT16	GDS181_TISSUE|Array_count	0.9898	thymus	0.9615
NUSAP1	BIOGPS_U133AGNF1HA|Array_count	0.949	thymus	0.9615
LYST	GDS181_TISSUE|Array_count	0.9802	thymus	0.9609
BVES	GDS3113|Array_count	0.9783	thymus	0.9583
TRBV3-1	GDS3113|Array_count	0.9702	thymus	0.9568
LAIR1	BIOGPS_U133AGNF1HA|Array_count	0.9408	thymus	0.9546
IL7R	GDS181_TISSUE|Array_count	0.9468	thymus	0.9538
PVRIG	GDS1096|Array_count	0.9868	thymus	0.9531
DUSP2	GDS1096|Array_count	0.9908	thymus	0.9515
MZB1	BIOGPS_U133AGNF1HA|Array_count	0.925	thymus	0.9508
OR12D3	GDS3113|Array_count	0.9881	thymus	0.9503
CDKN2C	GDS1096|Array_count	0.9907	thymus	0.9503
STX6	GDS181_TISSUE|Array_count	0.9885	thymus	0.9502
DKFZP586K1520	GDS1096|Array_count	0.9907	thymus	0.9502
ADORA2A	GDS3113|Array_count	0.9274	thymus	0.948
CD3D	GDS181_TISSUE|Array_count	0.983	thymus	0.9471
GRAP2	GDS3113|Array_count	0.9656	thymus	0.9465
CD3D	GDS3113|Array_count	0.963	thymus	0.9434
CTSL2	GDS3113|Array_count	0.9661	thymus	0.9428
OR1J4	GDS3113|Array_count	0.9046	thymus	0.9414
CHI3L2	BIOGPS_U133AGNF1HA|Array_count	0.9288	thymus	0.9414
RAB42	GDS3113|Array_count	0.931	thymus	0.9403
C10orf27	GDS3113|Array_count	0.9355	thymus	0.9402
CD3D	BIOGPS_U133AGNF1HA|Array_count	0.9842	thymus	0.94
XCL1	GDS181_TISSUE|Array_count	0.9875	thymus	0.9391
CD3G	GDS3113|Array_count	0.9698	thymus	0.9383
KRT9	GDS1096|Array_count	0.9898	thymus	0.9378
TOX	BIOGPS_U133AGNF1HA|Array_count	0.9302	thymus	0.9377
TRA@	BIOGPS_U133AGNF1HA|Array_count	0.9769	thymus	0.937
FKBP5	GDS181_TISSUE|Array_count	0.9044	thymus	0.9362
SLAMF1	GDS3113|Array_count	0.9233	thymus	0.936
SKP2	GDS181_TISSUE|Array_count	0.9809	thymus	0.9334
CCR8	GDS3113|Array_count	0.9618	thymus	0.933
KCNG1	GDS3113|Array_count	0.9315	thymus	0.932
DUSP2	GDS181_TISSUE|Array_count	0.9705	thymus	0.9319
CCL19	GDS181_TISSUE|Array_count	0.9799	thymus	0.9305
FYB	GDS181_TISSUE|Array_count	0.9673	thymus	0.93
CCR6	GDS181_TISSUE|Array_count	0.9727	thymus	0.9291
DISC1	GDS181_TISSUE|Array_count	0.9867	thymus	0.9289
PRSS16	GDS181_TISSUE|Array_count	0.8981	thymus	0.9288
CASP6	GDS181_TISSUE|Array_count	0.9789	thymus	0.9288
PCDHGB4	GDS181_TISSUE|Array_count	0.9796	thymus	0.9283
GFI1	GDS3113|Array_count	0.9392	thymus	0.9278
CTSL2	GDS1096|Array_count	0.9756	thymus	0.9274
CD8A	GDS3113|Array_count	0.9686	thymus	0.9267
RBL2	GDS181_TISSUE|Array_count	0.9655	thymus	0.9266
TRAC	BIOGPS_U133AGNF1HA|Array_count	0.9785	thymus	0.9265
TNFRSF17	GDS181_TISSUE|Array_count	0.9793	thymus	0.9262
LTB	GDS1096|Array_count	0.9658	thymus	0.9249
CENPA	GDS3113|Array_count	0.9432	thymus	0.9225
GPR171	GDS1096|Array_count	0.9888	thymus	0.922
CD3E	BIOGPS_U133AGNF1HA|Array_count	0.9652	thymus	0.9215
DSPP	GDS3113|Array_count	0.9855	thymus	0.9209
SEPT6	BIOGPS_U133AGNF1HA|Array_count	0.959	thymus	0.9209
PRIM2	GDS1096|Array_count	0.9886	thymus	0.9191
TRAC	GDS1096|Array_count	0.9676	thymus	0.9191
FLT3	GDS181_TISSUE|Array_count	0.9653	thymus	0.9186
MYB	BIOGPS_U133AGNF1HA|Array_count	0.9048	thymus	0.9186
PTPRCAP	GDS1096|Array_count	0.9822	thymus	0.9183
AIRE	GDS3113|Array_count	0.9853	thymus	0.9169
GIT2	GDS181_TISSUE|Array_count	0.9551	thymus	0.9149
TLL1	GDS181_TISSUE|Array_count	0.9857	thymus	0.9148
LY75	GDS181_TISSUE|Array_count	0.9344	thymus	0.9122
LTB4R	GDS181_TISSUE|Array_count	0.9854	thymus	0.9103
PTPRC	GDS181_TISSUE|Array_count	0.9818	thymus	0.9101
E2F2	GDS3113|Array_count	0.9419	thymus	0.9101
TGM5	GDS181_TISSUE|Array_count	0.9853	thymus	0.909
MTA3	GDS3113|Array_count	0.8636	thymus	0.9082
SLAMF1	GDS1096|Array_count	0.8713	thymus	0.9071
MKI67	GDS3113|Array_count	0.9552	thymus	0.9052
ST20	GDS1096|Array_count	0.9879	thymus	0.9048
SLC10A5	GDS3113|Array_count	0.9694	thymus	0.9043
CD163	GDS181_TISSUE|Array_count	0.985	thymus	0.904
DRD3	GDS3113|Array_count	0.9746	thymus	0.9032
SIT1	GDS3113|Array_count	0.9532	thymus	0.9031
TOX2	GDS3113|Array_count	0.8929	thymus	0.9028
SOCS1	GDS1096|Array_count	0.9733	thymus	0.9019
STAT1	GDS181_TISSUE|Array_count	0.9814	thymus	0.9003
AP5Z1	GDS1096|Array_count	0.9877	thymus	0.9003
IL16	GDS181_TISSUE|Array_count	0.9699	thymus	0.8999
LCK	GDS3113|Array_count	0.9556	thymus	0.8989
DYRK2	GDS181_TISSUE|Array_count	0.9522	thymus	0.8985
CD38	GDS1096|Array_count	0.9875	thymus	0.8972
SH3TC1	GDS3113|Array_count	0.8408	thymus	0.8971
TSC22D3	GDS1096|Array_count	0.9532	thymus	0.8971
PRKCH	GDS181_TISSUE|Array_count	0.9278	thymus	0.8961
HIST1H4I	GDS3113|Array_count	0.8882	thymus	0.8936
SLC46A2	GDS3113|Array_count	0.9217	thymus	0.893
TFDP2	GDS3113|Array_count	0.8325	thymus	0.8929
PI3	GDS1096|Array_count	0.9717	thymus	0.8928
SH3TC1	GDS1096|Array_count	0.9614	thymus	0.8919
OR52J3	GDS3113|Array_count	0.9402	thymus	0.8919
NFATC3	GDS3113|Array_count	0.8484	thymus	0.8899
KIAA0284	GDS181_TISSUE|Array_count	0.9431	thymus	0.8892
KBTBD12	GDS3113|Array_count	0.9627	thymus	0.8887
BCL11B	GDS3113|Array_count	0.9485	thymus	0.8878
SATB1	GDS3113|Array_count	0.8635	thymus	0.8868
CD84	GDS181_TISSUE|Array_count	0.9758	thymus	0.8852
IKZF1	GDS181_TISSUE|Array_count	0.9759	thymus	0.884
PTPN22	GDS1096|Array_count	0.987	thymus	0.8838
SH2D1A	GDS3113|Array_count	0.9585	thymus	0.8837
SEPT9	GDS1096|Array_count	0.987	thymus	0.8834
CCL22	GDS3113|Array_count	0.9595	thymus	0.8833
TRA@	GDS181_TISSUE|Array_count	0.9839	thymus	0.8828
CD38	GDS3113|Array_count	0.9433	thymus	0.8816
ADA	GDS3113|Array_count	0.9325	thymus	0.8815
MS4A1	GDS181_TISSUE|Array_count	0.9701	thymus	0.881
LAIR1	GDS3113|Array_count	0.8866	thymus	0.8801
TFEC	GDS181_TISSUE|Array_count	0.9571	thymus	0.8797
AURKB	GDS3113|Array_count	0.9295	thymus	0.8797
RAG2	GDS181_TISSUE|Array_count	0.9838	thymus	0.8794
PIK3IP1	GDS1096|Array_count	0.9505	thymus	0.8788
HELLS	GDS3113|Array_count	0.9396	thymus	0.8786
IL7R	GDS1096|Array_count	0.9459	thymus	0.8785
TMPO	GDS3113|Array_count	0.9181	thymus	0.8783
C12orf65	GDS3113|Array_count	0.8013	thymus	0.8764
ELF1	BIOGPS_U133AGNF1HA|Array_count	0.899	thymus	0.8761
CD40LG	GDS181_TISSUE|Array_count	0.9836	thymus	0.8759
KREMEN2	GDS3113|Array_count	0.9328	thymus	0.8748
ARF6	GDS181_TISSUE|Array_count	0.9553	thymus	0.8744
SPINK6	GDS3113|Array_count	0.9635	thymus	0.8744
CCDC22	GDS1096|Array_count	0.9866	thymus	0.8731
TRA@	GDS1096|Array_count	0.9503	thymus	0.8727
MXD3	GDS3113|Array_count	0.8531	thymus	0.8722
PTPN7	GDS3113|Array_count	0.923	thymus	0.8719
CD3E	GDS1096|Array_count	0.9771	thymus	0.8704
TIMD4	GDS3113|Array_count	0.9389	thymus	0.8686
DSC3	GDS181_TISSUE|Array_count	0.9743	thymus	0.868
CD2	GDS1096|Array_count	0.9157	thymus	0.8679
ATP2A3	BIOGPS_U133AGNF1HA|Array_count	0.9581	thymus	0.8665
MDM4	GDS3113|Array_count	0.8609	thymus	0.8649
MMP20	GDS181_TISSUE|Array_count	0.9832	thymus	0.8646
LAT	GDS3113|Array_count	0.9202	thymus	0.8636
MZB1	GDS3113|Array_count	0.9089	thymus	0.8619
NAT14	GDS3113|Array_count	0.8352	thymus	0.8618
LETM1	BIOGPS_U133AGNF1HA|Array_count	0.82	thymus	0.8617
SOCS1	GDS181_TISSUE|Array_count	0.9603	thymus	0.8611
APBB1IP	GDS3113|Array_count	0.9062	thymus	0.8609
SLA	GDS181_TISSUE|Array_count	0.841	thymus	0.86
PVRIG	GDS3113|Array_count	0.9498	thymus	0.8599
SATB1	GDS1096|Array_count	0.867	thymus	0.8597
UBE2C	GDS3113|Array_count	0.8686	thymus	0.8591
S100A7	GDS181_TISSUE|Array_count	0.9442	thymus	0.8587
MATR3	GDS181_TISSUE|Array_count	0.9814	thymus	0.8579
SGPL1	GDS181_TISSUE|Array_count	0.9499	thymus	0.8572
TNFSF8	GDS181_TISSUE|Array_count	0.9788	thymus	0.8568
IGHE	GDS181_TISSUE|Array_count	0.9645	thymus	0.8566
SPC25	GDS3113|Array_count	0.9051	thymus	0.8562
RAB3GAP2	GDS181_TISSUE|Array_count	0.9667	thymus	0.8559
SPRR1B	GDS181_TISSUE|Array_count	0.9773	thymus	0.8551
EVI2B	GDS181_TISSUE|Array_count	0.9549	thymus	0.855
SP110	GDS181_TISSUE|Array_count	0.9568	thymus	0.8541
MYB	GDS3113|Array_count	0.9409	thymus	0.8533
CD4	GDS181_TISSUE|Array_count	0.9715	thymus	0.852
OR5D18	GDS3113|Array_count	0.982	thymus	0.8519
KRT36	GDS3113|Array_count	0.929	thymus	0.8509
OCLM	GDS3113|Array_count	0.9689	thymus	0.8504
ITK	GDS1096|Array_count	0.8391	thymus	0.8491
RAD54L	GDS3113|Array_count	0.9659	thymus	0.8488
RORC	GDS3113|Array_count	0.901	thymus	0.848
CCL25	BIOGPS_U133AGNF1HA|Array_count	0.9854	thymus	0.8477
MPHOSPH9	GDS1096|Array_count	0.9858	thymus	0.8476
PTPN7	BIOGPS_U133AGNF1HA|Array_count	0.8684	thymus	0.8467
FAM64A	GDS3113|Array_count	0.8632	thymus	0.8463
TRBC1	GDS181_TISSUE|Array_count	0.9762	thymus	0.8435
HCG26	GDS181_TISSUE|Array_count	0.9546	thymus	0.8433
VCAM1	GDS181_TISSUE|Array_count	0.9309	thymus	0.8429
KIAA0101	GDS3113|Array_count	0.9143	thymus	0.8424
LOR	GDS181_TISSUE|Array_count	0.8762	thymus	0.8422
PIK3IP1	GDS181_TISSUE|Array_count	0.7903	thymus	0.8414
HLA-DQB2	GDS1096|Array_count	0.9857	thymus	0.8413
KLRB1	GDS181_TISSUE|Array_count	0.9756	thymus	0.8408
CDKN1B	GDS181_TISSUE|Array_count	0.9823	thymus	0.8401
SATB1	GDS181_TISSUE|Array_count	0.8266	thymus	0.8394
CD8A	GDS1096|Array_count	0.962	thymus	0.8378
DCK	GDS3113|Array_count	0.8034	thymus	0.836
BCL11B	GDS1096|Array_count	0.8729	thymus	0.8359
TNFAIP8	GDS181_TISSUE|Array_count	0.8088	thymus	0.8353
RBAK	GDS3113|Array_count	0.9699	thymus	0.8352
STK4	GDS181_TISSUE|Array_count	0.9326	thymus	0.8347
PARPBP	GDS1096|Array_count	0.9748	thymus	0.8344
HMHB1	GDS3113|Array_count	0.9814	thymus	0.8342
SCAI	GDS3113|Array_count	0.7993	thymus	0.8337
BCL2L11	GDS181_TISSUE|Array_count	0.9821	thymus	0.8334
NFATC3	GDS1096|Array_count	0.8916	thymus	0.8331
BIRC5	GDS3113|Array_count	0.9312	thymus	0.8326
BIRC3	GDS181_TISSUE|Array_count	0.8385	thymus	0.8322
HIST1H4B	GDS3113|Array_count	0.7653	thymus	0.832
TFDP2	GDS1096|Array_count	0.9855	thymus	0.8313
SMPD3	GDS3113|Array_count	0.845	thymus	0.8313
TRIM22	GDS181_TISSUE|Array_count	0.8886	thymus	0.8287
U2AF2	GDS181_TISSUE|Array_count	0.982	thymus	0.8277
LCP2	GDS181_TISSUE|Array_count	0.9226	thymus	0.8277
UBASH3A	GDS3113|Array_count	0.9478	thymus	0.8276
ICOS	GDS3113|Array_count	0.9472	thymus	0.8272
NLRP1	GDS181_TISSUE|Array_count	0.978	thymus	0.8269
HRK	GDS3113|Array_count	0.876	thymus	0.8268
RSAD2	GDS181_TISSUE|Array_count	0.9401	thymus	0.8266
POLR2A	GDS1096|Array_count	0.9853	thymus	0.8262
ZNF669	GDS3113|Array_count	0.9115	thymus	0.8261
TSC22D3	GDS181_TISSUE|Array_count	0.8965	thymus	0.8255
CHD3	GDS1096|Array_count	0.9853	thymus	0.8238
NCK1	GDS181_TISSUE|Array_count	0.9576	thymus	0.8236
OAS2	GDS181_TISSUE|Array_count	0.9819	thymus	0.8232
GNA15	GDS1096|Array_count	0.9577	thymus	0.823
CD2	GDS3113|Array_count	0.9279	thymus	0.8229
USP20	GDS1096|Array_count	0.9853	thymus	0.8227
CCNA2	GDS3113|Array_count	0.9024	thymus	0.8217
PI4KB	GDS181_TISSUE|Array_count	0.9682	thymus	0.8214
PRR11	GDS3113|Array_count	0.8724	thymus	0.8211
GPR183	GDS181_TISSUE|Array_count	0.9248	thymus	0.8199
ZNF345	GDS181_TISSUE|Array_count	0.9365	thymus	0.8185
TRAPPC10	GDS181_TISSUE|Array_count	0.9449	thymus	0.8179
CCR7	BIOGPS_U133AGNF1HA|Array_count	0.8883	thymus	0.8174
OR1M1	GDS3113|Array_count	0.981	thymus	0.8164
CD38	BIOGPS_U133AGNF1HA|Array_count	0.9147	thymus	0.8158
IL27RA	GDS181_TISSUE|Array_count	0.9583	thymus	0.8155
ITGA4	GDS1096|Array_count	0.9737	thymus	0.8142
HIPK1	BIOGPS_U133AGNF1HA|Array_count	0.8559	thymus	0.8138
LMNB1	GDS3113|Array_count	0.9194	thymus	0.8131
