^DATABASE = Pattern Gene Database (PaGenBase)
!Database_institute = Bioinformatics-Aided Drug Discovery Group at XMU China
!Database_web_link = http://bioinf.xmu.edu.cn/PaGenBase/index.jsp
!Data_processed_by Jian-Bo Pan; email = panjianbo87@gmail.com
!Specific Genes for Homo sapiens/tissue
!Version: PaGenBase 1.0
!Dataset(PMID):BIOGPS_U133AGNF1HA|Array_count(15075390); GSE30611|NGS(23258890).
Gene Symbol	Dataset	DPM/PubMed ID	Sample	SPM
AIM2	GSE30611|NGS	0.9144	Lymph node	0.8511
DERL3	GSE30611|NGS	0.9538	Lymph node	0.8501
GPR171	GSE30611|NGS	0.8601	Lymph node	0.8427
IGHG1	BIOGPS_U133AGNF1HA|Array_count	0.9642	Lymph node	0.8425
FASLG	GSE30611|NGS	0.8889	Lymph node	0.8421
SNORA16B	GSE30611|NGS	0.9134	Lymph node	0.8419
LCK	GSE30611|NGS	0.933	Lymph node	0.8405
KLRC3	GSE30611|NGS	0.9004	Lymph node	0.8379
DLK2	GSE30611|NGS	0.9667	Lymph node	0.8365
GZMK	GSE30611|NGS	0.9009	Lymph node	0.8346
PSME1	GSE30611|NGS	0.9412	Lymph node	0.8341
MIR4800	GSE30611|NGS	0.8906	Lymph node	0.8335
TNFRSF18	GSE30611|NGS	0.9541	Lymph node	0.831
HCRT	GSE30611|NGS	0.9402	Lymph node	0.8286
MIR590	GSE30611|NGS	0.8608	Lymph node	0.8272
MIR762	GSE30611|NGS	0.924	Lymph node	0.8244
LOC200261	GSE30611|NGS	0.9397	Lymph node	0.8238
GPR114	GSE30611|NGS	0.8737	Lymph node	0.8201
BMF	GSE30611|NGS	0.8055	Lymph node	0.8199
SH2D3C	GSE30611|NGS	0.9659	Lymph node	0.8199
ZNF80	GSE30611|NGS	0.9144	Lymph node	0.8197
LOC100506334	GSE30611|NGS	0.7248	Lymph node	0.8176
MIR7-1	GSE30611|NGS	0.8519	Lymph node	0.8152
TLR6	GSE30611|NGS	0.7957	Lymph node	0.8131
LINC00338	GSE30611|NGS	0.9434	Lymph node	0.813
AMICA1	GSE30611|NGS	0.8726	Lymph node	0.8125
TBC1D29	GSE30611|NGS	0.9655	Lymph node	0.8117
C1orf220	GSE30611|NGS	0.7967	Lymph node	0.8095
C17orf67	GSE30611|NGS	0.8088	Lymph node	0.8083
ADAM8	GSE30611|NGS	0.9406	Lymph node	0.8079
EDAR	GSE30611|NGS	0.8043	Lymph node	0.8073
LOC387895	GSE30611|NGS	0.8879	Lymph node	0.8066
ZAP70	GSE30611|NGS	0.9017	Lymph node	0.8064
HERC4	GSE30611|NGS	0.8944	Lymph node	0.8063
CSK	GSE30611|NGS	0.8153	Lymph node	0.8031
FCRL6	GSE30611|NGS	0.8531	Lymph node	0.8027
ATM	BIOGPS_U133AGNF1HA|Array_count	0.7591	Lymph node	0.8025
KLRG1	GSE30611|NGS	0.7024	Lymph node	0.8024
BTN1A1	GSE30611|NGS	0.897	Lymph node	0.8013
IRF5	GSE30611|NGS	0.9387	Lymph node	0.8009
CNP	GSE30611|NGS	0.9651	Lymph node	0.8001
NTF3	GSE30611|NGS	0.8515	Lymph node	0.7995
LINC00324	GSE30611|NGS	0.701	Lymph node	0.7994
JDP2	GSE30611|NGS	0.9383	Lymph node	0.799
TIFAB	GSE30611|NGS	0.9046	Lymph node	0.7987
TP53INP1	GSE30611|NGS	0.7451	Lymph node	0.7986
LOC283710	GSE30611|NGS	0.8754	Lymph node	0.7977
DDX12P	GSE30611|NGS	0.7829	Lymph node	0.7973
BPIFA2	GSE30611|NGS	0.9098	Lymph node	0.7969
CXCR6	GSE30611|NGS	0.824	Lymph node	0.7961
XRN1	GSE30611|NGS	0.8198	Lymph node	0.796
HRH2	GSE30611|NGS	0.9649	Lymph node	0.7953
C16orf79	GSE30611|NGS	0.8846	Lymph node	0.7941
GAPT	GSE30611|NGS	0.7981	Lymph node	0.7933
KCNA3	GSE30611|NGS	0.847	Lymph node	0.7915
MSLN	GSE30611|NGS	0.9648	Lymph node	0.7915
ZNF613	GSE30611|NGS	0.8897	Lymph node	0.7888
CD40LG	GSE30611|NGS	0.8578	Lymph node	0.7876
SNORD88A	GSE30611|NGS	0.9262	Lymph node	0.7864
ERVMER34-1	GSE30611|NGS	0.9121	Lymph node	0.7855
CD28	GSE30611|NGS	0.939	Lymph node	0.7853
MIXL1	GSE30611|NGS	0.9051	Lymph node	0.7849
FLJ41200	GSE30611|NGS	0.7977	Lymph node	0.7849
TFEC	GSE30611|NGS	0.822	Lymph node	0.7838
TRAF1	GSE30611|NGS	0.774	Lymph node	0.7822
ANKRD55	GSE30611|NGS	0.8731	Lymph node	0.7818
SNORA10	GSE30611|NGS	0.858	Lymph node	0.7813
ACAA1	GSE30611|NGS	0.8482	Lymph node	0.7808
S100Z	GSE30611|NGS	0.8746	Lymph node	0.7802
TRAT1	GSE30611|NGS	0.8746	Lymph node	0.7795
GVINP1	GSE30611|NGS	0.7699	Lymph node	0.7793
SLAMF7	GSE30611|NGS	0.8661	Lymph node	0.7787
CASS4	GSE30611|NGS	0.9395	Lymph node	0.7751
LY9	GSE30611|NGS	0.9044	Lymph node	0.775
PIM2	GSE30611|NGS	0.8163	Lymph node	0.7746
TAF1A	GSE30611|NGS	0.9344	Lymph node	0.7743
IL2	GSE30611|NGS	0.9598	Lymph node	0.7743
PDE6C	GSE30611|NGS	0.8321	Lymph node	0.7737
SCML4	GSE30611|NGS	0.8957	Lymph node	0.7736
IGJ	GSE30611|NGS	0.9027	Lymph node	0.7733
RARRES1	GSE30611|NGS	0.7675	Lymph node	0.7728
FAM54B	GSE30611|NGS	0.9073	Lymph node	0.7721
LINC00273	GSE30611|NGS	0.8076	Lymph node	0.7717
CXCR4	GSE30611|NGS	0.862	Lymph node	0.7711
SDCCAG3	GSE30611|NGS	0.8924	Lymph node	0.7699
SNORD12B	GSE30611|NGS	0.9171	Lymph node	0.7698
LOC285626	GSE30611|NGS	0.9259	Lymph node	0.7692
TNFSF8	GSE30611|NGS	0.7831	Lymph node	0.7692
DCSTAMP	GSE30611|NGS	0.8611	Lymph node	0.769
OLAH	GSE30611|NGS	0.9063	Lymph node	0.7682
CD53	GSE30611|NGS	0.9582	Lymph node	0.7676
SNORA26	GSE30611|NGS	0.9315	Lymph node	0.7664
IFITM5	GSE30611|NGS	0.9173	Lymph node	0.7659
DEPDC1	GSE30611|NGS	0.8879	Lymph node	0.765
HIST1H2BH	GSE30611|NGS	0.8922	Lymph node	0.7637
MAST4	GSE30611|NGS	0.954	Lymph node	0.7636
ACER1	GSE30611|NGS	0.8992	Lymph node	0.7627
SELL	GSE30611|NGS	0.9001	Lymph node	0.7625
CXCL9	BIOGPS_U133AGNF1HA|Array_count	0.9316	Lymph node	0.762
CHMP3	GSE30611|NGS	0.9641	Lymph node	0.7616
LOC221442	GSE30611|NGS	0.6657	Lymph node	0.7613
CD3E	GSE30611|NGS	0.8851	Lymph node	0.7597
RAC2	GSE30611|NGS	0.8383	Lymph node	0.7596
PTPN22	GSE30611|NGS	0.9046	Lymph node	0.7595
IL22	GSE30611|NGS	0.9482	Lymph node	0.7584
CD27	GSE30611|NGS	0.9376	Lymph node	0.7567
E2F3	GSE30611|NGS	0.9326	Lymph node	0.755
ZBP1	GSE30611|NGS	0.964	Lymph node	0.755
IL17F	GSE30611|NGS	0.9035	Lymph node	0.7549
ZNF831	GSE30611|NGS	0.8655	Lymph node	0.7542
ARHGAP9	GSE30611|NGS	0.9581	Lymph node	0.7541
CCL21	GSE30611|NGS	0.9419	Lymph node	0.7533
P2RY11	GSE30611|NGS	0.8286	Lymph node	0.753
IL7R	GSE30611|NGS	0.8757	Lymph node	0.7504
AFF3	GSE30611|NGS	0.9403	Lymph node	0.7496
LOC440461	GSE30611|NGS	0.7629	Lymph node	0.7489
MZB1	GSE30611|NGS	0.9157	Lymph node	0.7482
LOC642846	GSE30611|NGS	0.7376	Lymph node	0.7461
EOMES	GSE30611|NGS	0.8587	Lymph node	0.7457
NFKBIZ	GSE30611|NGS	0.7926	Lymph node	0.743
BOK-AS1	GSE30611|NGS	0.8673	Lymph node	0.743
UTS2D	GSE30611|NGS	0.7855	Lymph node	0.7426
MIR637	GSE30611|NGS	0.8321	Lymph node	0.7425
GPR65	GSE30611|NGS	0.7389	Lymph node	0.7417
SLC35G5	GSE30611|NGS	0.8193	Lymph node	0.7414
FLVCR1-AS1	GSE30611|NGS	0.8993	Lymph node	0.7406
LOC90834	GSE30611|NGS	0.6664	Lymph node	0.7386
RGPD8	GSE30611|NGS	0.7532	Lymph node	0.7382
ASIC3	GSE30611|NGS	0.9388	Lymph node	0.737
MIR29C	GSE30611|NGS	0.9158	Lymph node	0.7363
ZNF107	GSE30611|NGS	0.9177	Lymph node	0.7352
CD3G	GSE30611|NGS	0.8679	Lymph node	0.735
LOC100131347	GSE30611|NGS	0.7271	Lymph node	0.7343
UNC119	GSE30611|NGS	0.6616	Lymph node	0.7341
VCAM1	BIOGPS_U133AGNF1HA|Array_count	0.8486	Lymph node	0.734
SP3	GSE30611|NGS	0.8871	Lymph node	0.733
CCL19	GSE30611|NGS	0.9217	Lymph node	0.7328
LCN10	GSE30611|NGS	0.7596	Lymph node	0.7327
CCL19	BIOGPS_U133AGNF1HA|Array_count	0.9776	Lymph node	0.7298
KIR2DS4	GSE30611|NGS	0.8886	Lymph node	0.729
FMO6P	GSE30611|NGS	0.9089	Lymph node	0.7287
ANKLE1	GSE30611|NGS	0.7446	Lymph node	0.7269
ITLN1	GSE30611|NGS	0.8293	Lymph node	0.7268
TMEM156	GSE30611|NGS	0.8695	Lymph node	0.7267
DENND2D	BIOGPS_U133AGNF1HA|Array_count	0.9412	Lymph node	0.7262
ANKRD36BP2	GSE30611|NGS	0.8719	Lymph node	0.7259
EVI2B	GSE30611|NGS	0.7439	Lymph node	0.7256
ST20	GSE30611|NGS	0.9304	Lymph node	0.725
MBOAT4	GSE30611|NGS	0.7994	Lymph node	0.7248
GSDMB	GSE30611|NGS	0.9049	Lymph node	0.7244
BHLHA15	GSE30611|NGS	0.7897	Lymph node	0.7241
TTLL3	GSE30611|NGS	0.9637	Lymph node	0.7236
MGAT3	GSE30611|NGS	0.7969	Lymph node	0.7222
KLRB1	GSE30611|NGS	0.8346	Lymph node	0.7221
CD84	GSE30611|NGS	0.9056	Lymph node	0.7177
HTRA4	GSE30611|NGS	0.7826	Lymph node	0.7162
BANK1	BIOGPS_U133AGNF1HA|Array_count	0.9345	Lymph node	0.7156
LYG2	GSE30611|NGS	0.7122	Lymph node	0.7154
MIR3180-5	GSE30611|NGS	0.9636	Lymph node	0.7152
CPLX4	GSE30611|NGS	0.8442	Lymph node	0.7148
FOXD4	GSE30611|NGS	0.7072	Lymph node	0.713
FLJ14107	GSE30611|NGS	0.8033	Lymph node	0.7124
MALT1	GSE30611|NGS	0.8222	Lymph node	0.7119
PIK3R5	GSE30611|NGS	0.8986	Lymph node	0.7113
SNORA66	GSE30611|NGS	0.6621	Lymph node	0.7111
PSPN	GSE30611|NGS	0.6882	Lymph node	0.711
ZSCAN30	GSE30611|NGS	0.9636	Lymph node	0.7106
CD70	GSE30611|NGS	0.8372	Lymph node	0.7105
SYTL1	GSE30611|NGS	0.885	Lymph node	0.7099
NLRC5	BIOGPS_U133AGNF1HA|Array_count	0.9265	Lymph node	0.7084
GNAS-AS1	GSE30611|NGS	0.8438	Lymph node	0.7074
RCCD1	GSE30611|NGS	0.916	Lymph node	0.707
DNAJB1	GSE30611|NGS	0.6517	Lymph node	0.7058
RNU6ATAC	GSE30611|NGS	0.7664	Lymph node	0.7055
ABCC10	GSE30611|NGS	0.8672	Lymph node	0.7051
BFSP2	GSE30611|NGS	0.9288	Lymph node	0.7051
LSM5	GSE30611|NGS	0.8448	Lymph node	0.7038
LOC100130298	GSE30611|NGS	0.8641	Lymph node	0.7037
MIR939	GSE30611|NGS	0.9066	Lymph node	0.7036
PIF1	GSE30611|NGS	0.7603	Lymph node	0.703
CHORDC1	GSE30611|NGS	0.8016	Lymph node	0.7018
FCRL4	GSE30611|NGS	0.9414	Lymph node	0.7005
RSRC2	GSE30611|NGS	0.8338	Lymph node	0.7
FLJ12334	GSE30611|NGS	0.799	Lymph node	0.7
TBC1D10C	GSE30611|NGS	0.9002	Lymph node	0.6992
LOC440600	GSE30611|NGS	0.7688	Lymph node	0.6976
SLC5A6	GSE30611|NGS	0.9287	Lymph node	0.6971
CXorf21	GSE30611|NGS	0.7308	Lymph node	0.6966
BCL11B	GSE30611|NGS	0.8437	Lymph node	0.6962
LOC283440	GSE30611|NGS	0.8477	Lymph node	0.6954
CCL3L3	GSE30611|NGS	0.9636	Lymph node	0.695
C4orf48	GSE30611|NGS	0.8417	Lymph node	0.6945
MSANTD1	GSE30611|NGS	0.7471	Lymph node	0.6942
LAX1	GSE30611|NGS	0.8844	Lymph node	0.6927
TYW3	GSE30611|NGS	0.8599	Lymph node	0.6926
SPN	GSE30611|NGS	0.8981	Lymph node	0.6915
DKFZP434I0714	GSE30611|NGS	0.8836	Lymph node	0.6913
MIR1304	GSE30611|NGS	0.8572	Lymph node	0.6907
CEACAM21	GSE30611|NGS	0.9475	Lymph node	0.6901
ACAP1	GSE30611|NGS	0.9073	Lymph node	0.6899
LOC100130872	GSE30611|NGS	0.7482	Lymph node	0.6898
ATP5I	GSE30611|NGS	0.8385	Lymph node	0.6897
RLTPR	GSE30611|NGS	0.914	Lymph node	0.6895
CD2	GSE30611|NGS	0.8655	Lymph node	0.6885
MTHFD1L	GSE30611|NGS	0.8994	Lymph node	0.687
HIST1H2AD	GSE30611|NGS	0.9205	Lymph node	0.6868
RCVRN	GSE30611|NGS	0.7768	Lymph node	0.6867
TIGIT	GSE30611|NGS	0.8984	Lymph node	0.6865
GPR142	GSE30611|NGS	0.8301	Lymph node	0.6852
OR6S1	GSE30611|NGS	0.9637	Lymph node	0.6841
SLA	GSE30611|NGS	0.8913	Lymph node	0.684
PPIAL4A	GSE30611|NGS	0.8921	Lymph node	0.6839
RFX5	BIOGPS_U133AGNF1HA|Array_count	0.7937	Lymph node	0.6829
RINL	GSE30611|NGS	0.9637	Lymph node	0.682
GDF3	GSE30611|NGS	0.9218	Lymph node	0.6819
LDHA	GSE30611|NGS	0.9	Lymph node	0.6807
C14orf182	GSE30611|NGS	0.8473	Lymph node	0.68
APOBEC3D	GSE30611|NGS	0.7323	Lymph node	0.6797
PDHA1	GSE30611|NGS	0.9304	Lymph node	0.679
SLAMF1	GSE30611|NGS	0.8636	Lymph node	0.6778
HIST1H2BL	GSE30611|NGS	0.814	Lymph node	0.6761
SAP25	GSE30611|NGS	0.7751	Lymph node	0.6753
ZC3H12D	GSE30611|NGS	0.8859	Lymph node	0.6752
CMTM7	GSE30611|NGS	0.8988	Lymph node	0.6751
LOC100240734	GSE30611|NGS	0.8363	Lymph node	0.6739
SNAI3	GSE30611|NGS	0.6463	Lymph node	0.6736
WNT16	GSE30611|NGS	0.9099	Lymph node	0.6727
IFT81	GSE30611|NGS	0.9638	Lymph node	0.6724
KRTAP5-1	GSE30611|NGS	0.7181	Lymph node	0.6708
HPSE	GSE30611|NGS	0.7982	Lymph node	0.6705
FAM159A	GSE30611|NGS	0.9012	Lymph node	0.6702
PLG	GSE30611|NGS	0.9231	Lymph node	0.6701
POU2AF1	GSE30611|NGS	0.9289	Lymph node	0.67
LOC100505622	GSE30611|NGS	0.9023	Lymph node	0.6691
CRTAM	GSE30611|NGS	0.855	Lymph node	0.669
CD5	GSE30611|NGS	0.89	Lymph node	0.6683
RAB42	GSE30611|NGS	0.894	Lymph node	0.6676
PTGDR	GSE30611|NGS	0.7033	Lymph node	0.6668
GBP5	GSE30611|NGS	0.8251	Lymph node	0.6667
HMHA1	GSE30611|NGS	0.852	Lymph node	0.666
MIR1244-1	GSE30611|NGS	0.8686	Lymph node	0.6656
NEUROG3	GSE30611|NGS	0.9289	Lymph node	0.6651
PSTPIP1	GSE30611|NGS	0.7764	Lymph node	0.6645
IL28RA	GSE30611|NGS	0.7942	Lymph node	0.6644
LOC100506660	GSE30611|NGS	0.7979	Lymph node	0.6639
SASH3	GSE30611|NGS	0.8529	Lymph node	0.6634
IGKV1OR2-118	BIOGPS_U133AGNF1HA|Array_count	0.9606	Lymph node	0.662
LINGO3	GSE30611|NGS	0.9049	Lymph node	0.6619
CD79A	GSE30611|NGS	0.9584	Lymph node	0.6611
LOC729513	GSE30611|NGS	0.6017	Lymph node	0.6599
CD27	BIOGPS_U133AGNF1HA|Array_count	0.858	Lymph node	0.6595
PRSS53	GSE30611|NGS	0.5841	Lymph node	0.6592
XCL2	GSE30611|NGS	0.8415	Lymph node	0.6591
CXCR3	GSE30611|NGS	0.9497	Lymph node	0.6575
RUNX3	GSE30611|NGS	0.915	Lymph node	0.6565
SAMD7	GSE30611|NGS	0.964	Lymph node	0.6558
ABI3	GSE30611|NGS	0.9271	Lymph node	0.6554
AFG3L1P	GSE30611|NGS	0.9286	Lymph node	0.6547
RELT	GSE30611|NGS	0.8717	Lymph node	0.6536
MMP12	GSE30611|NGS	0.8233	Lymph node	0.6535
ZC3HAV1	GSE30611|NGS	0.7253	Lymph node	0.6523
RPL28	GSE30611|NGS	0.964	Lymph node	0.6523
LOC100507299	GSE30611|NGS	0.7111	Lymph node	0.6522
CD180	GSE30611|NGS	0.8479	Lymph node	0.6517
SIT1	GSE30611|NGS	0.9334	Lymph node	0.6517
XCL1	GSE30611|NGS	0.7764	Lymph node	0.6515
LINC00246B	GSE30611|NGS	0.7666	Lymph node	0.65
KPNA1	GSE30611|NGS	0.8419	Lymph node	0.6498
SLFN14	GSE30611|NGS	0.8596	Lymph node	0.6491
ITGB7	GSE30611|NGS	0.8086	Lymph node	0.649
SAFB	GSE30611|NGS	0.8956	Lymph node	0.6477
SAMD12	GSE30611|NGS	0.7335	Lymph node	0.6476
VOPP1	GSE30611|NGS	0.5486	Lymph node	0.6469
GPR35	GSE30611|NGS	0.9317	Lymph node	0.6468
SPATA5L1	GSE30611|NGS	0.7349	Lymph node	0.646
LOC100272216	GSE30611|NGS	0.6498	Lymph node	0.6452
CYTIP	GSE30611|NGS	0.8102	Lymph node	0.6445
TMEM91	GSE30611|NGS	0.9268	Lymph node	0.6431
TBX21	GSE30611|NGS	0.8116	Lymph node	0.6426
SLC2A11	GSE30611|NGS	0.7597	Lymph node	0.6422
BTLA	GSE30611|NGS	0.9625	Lymph node	0.6419
KLHL6	GSE30611|NGS	0.8171	Lymph node	0.6415
LIPA	BIOGPS_U133AGNF1HA|Array_count	0.8445	Lymph node	0.6414
NFATC1	GSE30611|NGS	0.6607	Lymph node	0.6411
