^DATABASE = Pattern Gene Database (PaGenBase)
!Database_institute = Bioinformatics-Aided Drug Discovery Group at XMU China
!Database_web_link = http://bioinf.xmu.edu.cn/PaGenBase/index.jsp
!Data_processed_by Jian-Bo Pan; email = panjianbo87@gmail.com
!Specific Genes for Homo sapiens/tissue
!Version: PaGenBase 1.0
!Dataset(PMID):GDS3113|Array_count(19014478); BIOGPS_U133AGNF1HA|Array_count(15075390); GDS1096|Array_count(15950434).
Gene Symbol	Dataset	DPM/PubMed ID	Sample	SPM
RHBDF2	GDS1096|Array_count	1.0	skin	1.0
KRT35	GDS1096|Array_count	1.0	skin	1.0
LOC728344	GDS1096|Array_count	1.0	skin	1.0
TP63	GDS1096|Array_count	1.0	skin	1.0
UBE2G2	GDS1096|Array_count	1.0	skin	1.0
CIDEA	GDS1096|Array_count	1.0	skin	1.0
S100A7	GDS1096|Array_count	1.0	skin	1.0
DNASE1L2	GDS1096|Array_count	1.0	skin	1.0
ADAM15	GDS1096|Array_count	1.0	skin	1.0
KRT83	GDS1096|Array_count	1.0	skin	1.0
GDPD3	GDS1096|Array_count	1.0	skin	1.0
ATXN3	GDS1096|Array_count	1.0	skin	1.0
TGM1	GDS1096|Array_count	1.0	skin	1.0
CCL27	GDS1096|Array_count	1.0	skin	1.0
KCTD20	GDS1096|Array_count	1.0	skin	1.0
LOR	GDS3113|Array_count	0.9994	skin	1.0
KRT16	GDS1096|Array_count	1.0	skin	1.0
DLGAP4	GDS1096|Array_count	1.0	skin	1.0
SLURP1	GDS1096|Array_count	1.0	skin	1.0
LY6G6D	GDS1096|Array_count	1.0	skin	1.0
DSG1	GDS3113|Array_count	0.9994	skin	1.0
LY6G6C	GDS1096|Array_count	1.0	skin	1.0
KRTAP17-1	GDS3113|Array_count	1.0	skin	1.0
STX6	GDS1096|Array_count	1.0	skin	1.0
LTB4R	GDS1096|Array_count	1.0	skin	1.0
PSORS1C2	GDS1096|Array_count	1.0	skin	1.0
NMU	GDS1096|Array_count	1.0	skin	1.0
GLTP	GDS1096|Array_count	1.0	skin	1.0
GIPR	GDS3113|Array_count	1.0	skin	1.0
CD207	GDS1096|Array_count	1.0	skin	1.0
MT4	GDS1096|Array_count	1.0	skin	1.0
IL36B	GDS3113|Array_count	1.0	skin	1.0
RRNAD1	GDS1096|Array_count	1.0	skin	1.0
EPS8L1	GDS1096|Array_count	1.0	skin	1.0
IRX4	GDS1096|Array_count	1.0	skin	1.0
MLANA	GDS1096|Array_count	1.0	skin	1.0
POU2F3	GDS1096|Array_count	1.0	skin	1.0
LCE2B	GDS1096|Array_count	1.0	skin	1.0
CYP4F8	GDS1096|Array_count	1.0	skin	1.0
METTL8	GDS1096|Array_count	1.0	skin	1.0
TP53TG1	GDS1096|Array_count	1.0	skin	1.0
SERPINA12	GDS3113|Array_count	0.9996	skin	1.0
KRTAP1-3	GDS1096|Array_count	1.0	skin	1.0
DCT	GDS1096|Array_count	1.0	skin	1.0
ALOXE3	GDS1096|Array_count	1.0	skin	1.0
ITPR2	GDS1096|Array_count	1.0	skin	1.0
KRTAP1-5	GDS3113|Array_count	1.0	skin	1.0
PKP1	GDS1096|Array_count	1.0	skin	1.0
OR10H4	GDS3113|Array_count	1.0	skin	1.0
TIMM17A	GDS1096|Array_count	1.0	skin	1.0
DCD	BIOGPS_U133AGNF1HA|Array_count	0.9986	skin	0.9999
SCGB2A2	BIOGPS_U133AGNF1HA|Array_count	0.9978	skin	0.9999
FLG	GDS1096|Array_count	0.999	skin	0.9995
KRT2	BIOGPS_U133AGNF1HA|Array_count	0.9955	skin	0.9995
DSC1	GDS3113|Array_count	0.9956	skin	0.9994
LOR	GDS1096|Array_count	0.9989	skin	0.9994
ASPRV1	GDS3113|Array_count	0.9947	skin	0.9994
CCL27	GDS3113|Array_count	0.9959	skin	0.9994
KRT1	BIOGPS_U133AGNF1HA|Array_count	0.9984	skin	0.9993
LOR	BIOGPS_U133AGNF1HA|Array_count	0.9935	skin	0.9991
KRT28	GDS3113|Array_count	0.9969	skin	0.9985
WFDC5	GDS3113|Array_count	0.9973	skin	0.9984
KRT31	GDS1096|Array_count	0.9972	skin	0.9981
KRT79	GDS3113|Array_count	0.9965	skin	0.998
KRTDAP	GDS3113|Array_count	0.9952	skin	0.9979
KRTAP4-7	GDS3113|Array_count	0.9967	skin	0.9979
CST6	GDS1096|Array_count	0.9956	skin	0.9973
LGALS7	GDS3113|Array_count	0.9948	skin	0.9971
HOXC13	GDS3113|Array_count	0.9943	skin	0.997
IL37	GDS3113|Array_count	0.9914	skin	0.9969
KRTAP9-3	GDS3113|Array_count	0.9955	skin	0.9968
KRTAP1-3	GDS3113|Array_count	0.9916	skin	0.9968
CDSN	GDS3113|Array_count	0.9937	skin	0.9959
KRT27	GDS3113|Array_count	0.9933	skin	0.9953
KRT10	BIOGPS_U133AGNF1HA|Array_count	0.9868	skin	0.995
SERPINB7	GDS3113|Array_count	0.9929	skin	0.9948
ABCA12	GDS1096|Array_count	0.9966	skin	0.9939
KRT6B	GDS1096|Array_count	0.994	skin	0.9939
LCE1D	GDS3113|Array_count	0.9753	skin	0.9939
ABCA12	GDS3113|Array_count	0.9935	skin	0.9935
KRT72	GDS3113|Array_count	0.9838	skin	0.9933
CARD18	GDS3113|Array_count	0.9897	skin	0.993
DSC1	BIOGPS_U133AGNF1HA|Array_count	0.9758	skin	0.9919
KRT2	GDS1096|Array_count	0.9792	skin	0.9917
DSC3	GDS1096|Array_count	0.99	skin	0.9916
LAMB4	GDS3113|Array_count	0.9859	skin	0.9913
SPRR4	GDS3113|Array_count	0.9754	skin	0.9903
THEM5	GDS3113|Array_count	0.9867	skin	0.9898
KRTAP11-1	GDS3113|Array_count	0.9943	skin	0.9898
KLK7	GDS3113|Array_count	0.9872	skin	0.9877
DMKN	GDS3113|Array_count	0.9723	skin	0.9874
CASP14	GDS3113|Array_count	0.9937	skin	0.9872
SCGB1D2	BIOGPS_U133AGNF1HA|Array_count	0.9915	skin	0.9872
ALOXE3	GDS3113|Array_count	0.979	skin	0.987
PNLIPRP3	GDS3113|Array_count	0.9876	skin	0.9859
KRT1	GDS3113|Array_count	0.99	skin	0.9844
KRT85	GDS3113|Array_count	0.9628	skin	0.9842
KRT86	GDS1096|Array_count	0.965	skin	0.9841
KRTAP4-2	GDS3113|Array_count	0.9872	skin	0.9822
ACER1	GDS3113|Array_count	0.9658	skin	0.9814
KLK5	GDS3113|Array_count	0.9833	skin	0.9786
CST6	GDS3113|Array_count	0.9782	skin	0.9782
LRRC45	GDS3113|Array_count	0.9768	skin	0.9775
WNT16	GDS3113|Array_count	0.9914	skin	0.9756
DSC3	GDS3113|Array_count	0.9788	skin	0.9747
TRIM29	GDS1096|Array_count	0.9894	skin	0.9743
SERPINB5	GDS3113|Array_count	0.9763	skin	0.9722
KRT1	GDS1096|Array_count	0.9908	skin	0.972
SCEL	GDS1096|Array_count	0.9896	skin	0.9711
XG	GDS3113|Array_count	0.9709	skin	0.9711
KRTAP4-1	GDS3113|Array_count	0.9827	skin	0.9705
SBSN	GDS3113|Array_count	0.9854	skin	0.9687
POF1B	GDS3113|Array_count	0.9867	skin	0.9682
SERPINB5	GDS1096|Array_count	0.988	skin	0.9667
SPRR2B	GDS1096|Array_count	0.9921	skin	0.9657
KLK7	GDS1096|Array_count	0.9921	skin	0.9653
FLG	BIOGPS_U133AGNF1HA|Array_count	0.9356	skin	0.9639
KRT14	GDS3113|Array_count	0.9665	skin	0.9626
PMEL	GDS1096|Array_count	0.9917	skin	0.9614
ALOX12B	GDS3113|Array_count	0.9782	skin	0.9609
SERPINB12	GDS3113|Array_count	0.9738	skin	0.9604
SCEL	GDS3113|Array_count	0.9832	skin	0.9597
SCGB1D2	GDS1096|Array_count	0.9915	skin	0.9597
BCL11A	GDS1096|Array_count	0.9915	skin	0.9595
KRT6A	GDS1096|Array_count	0.9781	skin	0.9565
GAN	GDS3113|Array_count	0.9499	skin	0.9544
IL20RB	GDS3113|Array_count	0.9719	skin	0.9514
GRHL2	GDS3113|Array_count	0.9881	skin	0.9507
SPINK5	GDS1096|Array_count	0.9859	skin	0.9477
LYG2	GDS3113|Array_count	0.9818	skin	0.9465
AHNAK2	GDS3113|Array_count	0.9577	skin	0.9457
KLK8	GDS3113|Array_count	0.9791	skin	0.9455
CALML5	GDS1096|Array_count	0.9874	skin	0.9452
DSG3	GDS1096|Array_count	0.9902	skin	0.9436
KRTAP4-11	GDS3113|Array_count	0.9768	skin	0.9432
TMEM45A	GDS3113|Array_count	0.9291	skin	0.9428
MMP27	GDS3113|Array_count	0.9798	skin	0.9413
CD207	GDS3113|Array_count	0.9167	skin	0.9406
SPRR1A	GDS1096|Array_count	0.9861	skin	0.939
LRRC15	GDS3113|Array_count	0.967	skin	0.9362
SPRR1B	GDS1096|Array_count	0.9755	skin	0.9343
POU4F3	GDS3113|Array_count	0.9477	skin	0.9322
TMEM45A	GDS1096|Array_count	0.9143	skin	0.9315
KLK9	GDS3113|Array_count	0.9722	skin	0.9266
SDR9C7	GDS3113|Array_count	0.9693	skin	0.9258
KRTAP9-2	GDS3113|Array_count	0.9528	skin	0.9234
BPIFC	GDS3113|Array_count	0.9437	skin	0.922
PTGFR	GDS3113|Array_count	0.9174	skin	0.921
KRTAP4-4	GDS3113|Array_count	0.9704	skin	0.9189
KCNK7	GDS3113|Array_count	0.8902	skin	0.9188
CILP	GDS3113|Array_count	0.8983	skin	0.9172
LY6G6C	GDS3113|Array_count	0.882	skin	0.9147
CALML5	GDS3113|Array_count	0.9773	skin	0.912
NLRP1	GDS1096|Array_count	0.9882	skin	0.9115
KRT17	GDS1096|Array_count	0.9715	skin	0.9098
KRTAP3-3	GDS3113|Array_count	0.9848	skin	0.9094
LCE4A	GDS3113|Array_count	0.8609	skin	0.9087
WISP2	GDS3113|Array_count	0.9185	skin	0.9084
CALML3	GDS1096|Array_count	0.979	skin	0.9066
LEP	GDS3113|Array_count	0.9704	skin	0.9061
MAS1L	GDS3113|Array_count	0.9841	skin	0.8988
PLA2G3	GDS3113|Array_count	0.9438	skin	0.8926
CCRL1	GDS3113|Array_count	0.9468	skin	0.8904
KRTDAP	BIOGPS_U133AGNF1HA|Array_count	0.9902	skin	0.8898
KRT16	GDS3113|Array_count	0.8619	skin	0.8886
CAPNS2	GDS3113|Array_count	0.9583	skin	0.8874
IGFL3	GDS3113|Array_count	0.8863	skin	0.8857
LCE5A	GDS3113|Array_count	0.8086	skin	0.8856
DSP	GDS3113|Array_count	0.886	skin	0.8813
HMGCS1	GDS1096|Array_count	0.9572	skin	0.8801
DGAT2L6	GDS3113|Array_count	0.9262	skin	0.8785
BICD2	GDS1096|Array_count	0.9776	skin	0.8778
NOC2L	GDS1096|Array_count	0.9867	skin	0.8767
KRT14	GDS1096|Array_count	0.9669	skin	0.8766
KLK8	GDS1096|Array_count	0.9867	skin	0.8761
S100A2	GDS1096|Array_count	0.9531	skin	0.8749
LRRC1	GDS1096|Array_count	0.9866	skin	0.8735
DNASE1L2	GDS3113|Array_count	0.944	skin	0.8717
LGALSL	GDS3113|Array_count	0.8468	skin	0.871
KRT10	GDS1096|Array_count	0.8717	skin	0.8706
LCE3A	GDS3113|Array_count	0.863	skin	0.8704
SPINK5	GDS3113|Array_count	0.979	skin	0.8698
EVPL	GDS3113|Array_count	0.8135	skin	0.8696
IFNB1	GDS3113|Array_count	0.9827	skin	0.8693
CWH43	GDS1096|Array_count	0.9693	skin	0.8686
SERPINB8	GDS3113|Array_count	0.8836	skin	0.8677
IL36RN	GDS3113|Array_count	0.9592	skin	0.8629
LRRC8E	GDS1096|Array_count	0.9862	skin	0.8618
ZNF750	GDS1096|Array_count	0.9557	skin	0.8614
GPR115	GDS3113|Array_count	0.9511	skin	0.8611
KRTAP1-1	GDS3113|Array_count	0.9511	skin	0.8568
BNIPL	GDS3113|Array_count	0.9125	skin	0.8568
ABHD5	GDS1096|Array_count	0.986	skin	0.8544
DSG1	BIOGPS_U133AGNF1HA|Array_count	0.8343	skin	0.8506
AHNAK	GDS3113|Array_count	0.827	skin	0.8481
TYRP1	GDS1096|Array_count	0.9091	skin	0.8467
PRPF4	GDS1096|Array_count	0.9858	skin	0.8464
KRT26	GDS3113|Array_count	0.9505	skin	0.8448
SULT2B1	GDS1096|Array_count	0.9602	skin	0.8437
FNDC9	GDS3113|Array_count	0.9644	skin	0.8418
POF1B	GDS1096|Array_count	0.9739	skin	0.8418
RORA	GDS3113|Array_count	0.8408	skin	0.8403
CHRNA10	GDS3113|Array_count	0.8785	skin	0.84
PERP	GDS3113|Array_count	0.8808	skin	0.8369
TMEM45A	BIOGPS_U133AGNF1HA|Array_count	0.961	skin	0.8367
OR14J1	GDS3113|Array_count	0.9815	skin	0.836
ELOVL3	GDS3113|Array_count	0.8649	skin	0.8355
GPR87	GDS1096|Array_count	0.9855	skin	0.8322
IL1F10	GDS3113|Array_count	0.9585	skin	0.8295
CDR2L	GDS3113|Array_count	0.7645	skin	0.8284
PAFAH1B2	GDS1096|Array_count	0.9854	skin	0.8283
CELF3	GDS3113|Array_count	0.8998	skin	0.8266
EFNA4	GDS1096|Array_count	0.9853	skin	0.8261
ABHD12B	GDS3113|Array_count	0.9441	skin	0.8248
TGM5	GDS3113|Array_count	0.9273	skin	0.8248
LCE2A	GDS3113|Array_count	0.7697	skin	0.8239
NLRP10	GDS3113|Array_count	0.8861	skin	0.8237
IVL	GDS1096|Array_count	0.9853	skin	0.8236
CRABP2	GDS1096|Array_count	0.9731	skin	0.8229
ESRP1	GDS1096|Array_count	0.9852	skin	0.8174
C13orf33	GDS3113|Array_count	0.7988	skin	0.8172
FAM57A	GDS3113|Array_count	0.7762	skin	0.816
PERP	GDS1096|Array_count	0.8469	skin	0.8134
DSC3	BIOGPS_U133AGNF1HA|Array_count	0.9501	skin	0.8131
APRT	GDS1096|Array_count	0.9851	skin	0.8116
DOCK6	GDS1096|Array_count	0.9851	skin	0.8105
RPL37A	GDS1096|Array_count	0.9851	skin	0.8104
SLC10A6	GDS3113|Array_count	0.8776	skin	0.8076
TNMD	GDS3113|Array_count	0.9098	skin	0.8067
KLC3	GDS3113|Array_count	0.9807	skin	0.8054
ATG9A	GDS3113|Array_count	0.73	skin	0.8046
LOX	GDS3113|Array_count	0.8651	skin	0.8043
KRT34	GDS3113|Array_count	0.9606	skin	0.8042
EPHX3	GDS3113|Array_count	0.949	skin	0.8036
ALDH3B2	GDS1096|Array_count	0.9666	skin	0.8036
OR13C9	GDS3113|Array_count	0.9065	skin	0.8034
ALOX15B	GDS1096|Array_count	0.9632	skin	0.8028
OCA2	GDS1096|Array_count	0.9849	skin	0.8024
RORA	GDS1096|Array_count	0.9583	skin	0.8022
CDHR1	GDS3113|Array_count	0.9418	skin	0.8018
TNFAIP6	GDS3113|Array_count	0.8932	skin	0.8007
MICALCL	GDS3113|Array_count	0.9006	skin	0.8
NMU	GDS3113|Array_count	0.9408	skin	0.7973
CSTA	GDS1096|Array_count	0.8936	skin	0.797
AHNAK2	GDS1096|Array_count	0.9591	skin	0.7965
COL1A1	GDS3113|Array_count	0.8638	skin	0.7945
IL18	GDS3113|Array_count	0.8272	skin	0.794
GAL	GDS3113|Array_count	0.8987	skin	0.7938
IRX6	GDS3113|Array_count	0.939	skin	0.7922
EED	GDS1096|Array_count	0.9847	skin	0.7887
KRTAP4-12	GDS3113|Array_count	0.9224	skin	0.7879
KRT5	GDS3113|Array_count	0.9306	skin	0.7875
KRT5	GDS1096|Array_count	0.9611	skin	0.787
FBN1	GDS3113|Array_count	0.8129	skin	0.7866
SCGB2A2	GDS3113|Array_count	0.9687	skin	0.7856
PPL	GDS1096|Array_count	0.8884	skin	0.7854
SRD5A1	GDS1096|Array_count	0.9847	skin	0.7843
CLCA2	GDS3113|Array_count	0.9607	skin	0.7837
COL17A1	GDS1096|Array_count	0.9847	skin	0.782
DGAT2	GDS3113|Array_count	0.8746	skin	0.7809
EREG	GDS1096|Array_count	0.9382	skin	0.7763
COL7A1	GDS1096|Array_count	0.9269	skin	0.7753
COL17A1	GDS3113|Array_count	0.8769	skin	0.7721
KIAA0754	GDS1096|Array_count	0.9845	skin	0.7705
KRT39	GDS3113|Array_count	0.9221	skin	0.7687
LCE3E	GDS3113|Array_count	0.8968	skin	0.7659
FGFR3	GDS1096|Array_count	0.9721	skin	0.7642
EIF1	GDS1096|Array_count	0.9612	skin	0.764
DEGS1	GDS1096|Array_count	0.6944	skin	0.76
CXCL14	GDS3113|Array_count	0.8593	skin	0.7589
HAL	GDS3113|Array_count	0.9584	skin	0.758
RHBDL1	GDS3113|Array_count	0.7049	skin	0.7574
TRIM29	GDS3113|Array_count	0.922	skin	0.7574
GJB5	GDS3113|Array_count	0.9084	skin	0.7533
SLC39A2	GDS3113|Array_count	0.9429	skin	0.7519
PKP3	GDS1096|Array_count	0.9844	skin	0.7495
CFD	GDS3113|Array_count	0.7656	skin	0.7489
RAB38	GDS1096|Array_count	0.9844	skin	0.7488
LPAR3	GDS1096|Array_count	0.9844	skin	0.7484
IDE	GDS3113|Array_count	0.7983	skin	0.7471
SLURP1	GDS3113|Array_count	0.9739	skin	0.7469
INADL	GDS1096|Array_count	0.9843	skin	0.7452
EPPK1	GDS3113|Array_count	0.8307	skin	0.7444
KRTAP9-4	GDS3113|Array_count	0.835	skin	0.7433
LGI3	GDS3113|Array_count	0.865	skin	0.7424
BCLAF1	GDS1096|Array_count	0.9843	skin	0.7418
HRH1	GDS3113|Array_count	0.7989	skin	0.7413
NOTCH2	GDS1096|Array_count	0.9843	skin	0.7401
ANXA8L2	GDS3113|Array_count	0.9295	skin	0.7365
DTX2	GDS1096|Array_count	0.9843	skin	0.7361
ADORA2B	GDS1096|Array_count	0.9843	skin	0.7354
UNC93A	GDS3113|Array_count	0.9116	skin	0.734
FRMD4A	GDS1096|Array_count	0.9843	skin	0.7336
MPP7	GDS3113|Array_count	0.7131	skin	0.7322
BLMH	GDS3113|Array_count	0.6456	skin	0.7304
EXOC3	GDS1096|Array_count	0.9707	skin	0.7288
NCOA2	GDS1096|Array_count	0.9843	skin	0.7285
JUP	GDS1096|Array_count	0.8315	skin	0.7272
TP63	BIOGPS_U133AGNF1HA|Array_count	0.9269	skin	0.7258
SFN	GDS3113|Array_count	0.9282	skin	0.7238
LCE3D	GDS3113|Array_count	0.9385	skin	0.7233
TPRA1	GDS1096|Array_count	0.9843	skin	0.7222
TUFT1	GDS3113|Array_count	0.9395	skin	0.7212
SERPINB5	BIOGPS_U133AGNF1HA|Array_count	0.9611	skin	0.7205
GLTSCR1	GDS3113|Array_count	0.936	skin	0.7172
CLEC3B	GDS3113|Array_count	0.7724	skin	0.7159
IL18	GDS1096|Array_count	0.9465	skin	0.7153
DDX27	GDS1096|Array_count	0.9698	skin	0.7149
THBS2	GDS3113|Array_count	0.8327	skin	0.7138
LIF	GDS3113|Array_count	0.7115	skin	0.7136
SDC1	GDS1096|Array_count	0.8591	skin	0.7124
HAS2	GDS3113|Array_count	0.8997	skin	0.711
CLDN1	GDS1096|Array_count	0.9531	skin	0.7103
OR2C3	GDS3113|Array_count	0.8912	skin	0.7087
NIPAL1	GDS3113|Array_count	0.93	skin	0.7064
FAM83C	GDS3113|Array_count	0.6993	skin	0.7043
FGFBP1	GDS1096|Array_count	0.9711	skin	0.701
SP7	GDS3113|Array_count	0.9366	skin	0.6993
SEMA3G	GDS1096|Array_count	0.9843	skin	0.6973
KRT77	GDS3113|Array_count	0.8388	skin	0.6966
EREG	GDS3113|Array_count	0.9441	skin	0.6944
DEGS1	GDS3113|Array_count	0.6432	skin	0.6938
SMAD1	GDS1096|Array_count	0.9843	skin	0.6918
OR11A1	GDS3113|Array_count	0.9432	skin	0.6912
TFAP2A	GDS1096|Array_count	0.9693	skin	0.6911
AWAT2	GDS3113|Array_count	0.9703	skin	0.6902
JUP	GDS3113|Array_count	0.7122	skin	0.6871
C12orf60	GDS3113|Array_count	0.9589	skin	0.6864
CERS3	GDS3113|Array_count	0.9524	skin	0.6863
LYPD3	GDS3113|Array_count	0.9587	skin	0.6858
LYPD6B	GDS3113|Array_count	0.8425	skin	0.6852
MAP3K6	GDS1096|Array_count	0.9693	skin	0.6842
COL5A2	GDS3113|Array_count	0.802	skin	0.6835
PKP1	GDS3113|Array_count	0.95	skin	0.683
HAS1	GDS3113|Array_count	0.8816	skin	0.682
AHNAK2	BIOGPS_U133AGNF1HA|Array_count	0.9035	skin	0.6807
EFNA5	GDS1096|Array_count	0.9843	skin	0.6799
JAG1	GDS1096|Array_count	0.7953	skin	0.6779
TP63	GDS3113|Array_count	0.8832	skin	0.6761
GRB7	GDS1096|Array_count	0.9843	skin	0.6751
FGFBP1	GDS3113|Array_count	0.9475	skin	0.6734
IGFL2	GDS3113|Array_count	0.6206	skin	0.673
KLF5	GDS1096|Array_count	0.8342	skin	0.671
PCSK5	GDS3113|Array_count	0.736	skin	0.6703
CCDC80	GDS3113|Array_count	0.8469	skin	0.6681
NIPAL2	GDS3113|Array_count	0.8834	skin	0.6676
LAMB4	GDS1096|Array_count	0.9739	skin	0.667
SP5	GDS3113|Array_count	0.9393	skin	0.6669
OGFRL1	GDS1096|Array_count	0.8933	skin	0.6668
HOXC11	GDS3113|Array_count	0.7939	skin	0.6667
PKP3	GDS3113|Array_count	0.8579	skin	0.6661
OR4D5	GDS3113|Array_count	0.7825	skin	0.6655
LCE3C	GDS3113|Array_count	0.5871	skin	0.6647
RBMX2	GDS1096|Array_count	0.9844	skin	0.6647
KLF6	GDS1096|Array_count	0.9564	skin	0.6642
ADRB2	GDS3113|Array_count	0.7601	skin	0.6642
ZNF273	GDS1096|Array_count	0.7283	skin	0.6642
KRT15	GDS1096|Array_count	0.968	skin	0.6628
YOD1	GDS1096|Array_count	0.9691	skin	0.6617
KRTAP21-2	GDS3113|Array_count	0.9259	skin	0.6614
SRSF5	GDS1096|Array_count	0.9844	skin	0.661
MAP3K1	GDS1096|Array_count	0.9571	skin	0.6571
FAM57A	GDS1096|Array_count	0.9544	skin	0.6557
CLDN1	GDS3113|Array_count	0.8392	skin	0.6545
PTK6	GDS1096|Array_count	0.9701	skin	0.6497
CLDN12	GDS3113|Array_count	0.8517	skin	0.6495
CDK10	GDS1096|Array_count	0.9845	skin	0.6488
DSP	GDS1096|Array_count	0.7516	skin	0.6479
PI16	GDS3113|Array_count	0.8686	skin	0.6469
FAM212A	GDS3113|Array_count	0.8632	skin	0.6462
IL1RL2	GDS3113|Array_count	0.9351	skin	0.6461
SYT8	GDS3113|Array_count	0.835	skin	0.6458
OR1D4	GDS3113|Array_count	0.8734	skin	0.6454
WNT3	GDS3113|Array_count	0.6907	skin	0.6443
TNXB	GDS3113|Array_count	0.7956	skin	0.6423
HIST1H2BD	GDS1096|Array_count	0.914	skin	0.641
GPR1	GDS1096|Array_count	0.9603	skin	0.6387
SCRIB	GDS1096|Array_count	0.9845	skin	0.638
WNT9B	GDS3113|Array_count	0.9602	skin	0.6376
SLIT3	GDS3113|Array_count	0.7059	skin	0.637
COMP	GDS1096|Array_count	0.9616	skin	0.6369
ZFAND5	GDS1096|Array_count	0.918	skin	0.6369
CYP39A1	GDS1096|Array_count	0.9224	skin	0.6366
MEOX1	GDS3113|Array_count	0.8321	skin	0.6359
PLIN1	GDS3113|Array_count	0.9364	skin	0.6353
